genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_sim	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	MiDAS_classification	MAG_status	shared_name	product_1_GCF
088-SA-05.bin.1.63	088-SA-05.bin.1.63_contig_285	2	4138573	4166969	FALSE	putative_wzy_dependent_NO_OPX				088-SA-05.bin.1.63_contig_285	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Tepidisphaerales	f__Tepidisphaeraceae	g__UBA2421	s__	FLASV41395.1329;tax=d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:WD2101_soil_group,g:midas_g_26334,s:midas_s_26334;	HQ	088-SA-05.bin.1.63_contig_285.region002.gbk_region_1	NA
088-SA-05.bin.1.63	088-SA-05.bin.1.63_contig_285	3	4844651	4892983	FALSE	putative_ABC_dependent_NO_OPX				088-SA-05.bin.1.63_contig_285	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Tepidisphaerales	f__Tepidisphaeraceae	g__UBA2421	s__	FLASV41395.1329;tax=d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:WD2101_soil_group,g:midas_g_26334,s:midas_s_26334;	HQ	088-SA-05.bin.1.63_contig_285.region003.gbk_region_1	NA
088-SA-05.bin.1.63	088-SA-05.bin.1.63_contig_285	4	4925109	4967529	TRUE	putative_wzy_dependent_NO_OPX				088-SA-05.bin.1.63_contig_285	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Tepidisphaerales	f__Tepidisphaeraceae	g__UBA2421	s__	FLASV41395.1329;tax=d:Bacteria,p:Planctomycetota,c:Phycisphaerae,o:Tepidisphaerales,f:WD2101_soil_group,g:midas_g_26334,s:midas_s_26334;	HQ	088-SA-05.bin.1.63_contig_285.region004.gbk_region_1	NA
087-SA-04.bin.1.883	087-SA-04.bin.1.883_contig_1722	1	1356551	1423829	FALSE	putative_wzy_dependent_NO_OPX				087-SA-04.bin.1.883_contig_1722	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Lacipirellulaceae	g__JABDGM01	s__	FLASV32912.1404;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pir4_lineage,s:midas_s_24745;	HQ	087-SA-04.bin.1.883_contig_1722.region001.gbk_region_1	NA
087-SA-04.bin.1.883	087-SA-04.bin.1.883_contig_4170	1	61520	130028	FALSE	putative_wzy_dependent				087-SA-04.bin.1.883_contig_4170	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Lacipirellulaceae	g__JABDGM01	s__	FLASV32912.1404;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pir4_lineage,s:midas_s_24745;	HQ	087-SA-04.bin.1.883_contig_4170.region001.gbk_region_1	NA
087-SA-04.bin.1.883	087-SA-04.bin.1.883_contig_9463	1	1073667	1106487	FALSE	putative_wzy_dependent_NO_OPX				087-SA-04.bin.1.883_contig_9463	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Lacipirellulaceae	g__JABDGM01	s__	FLASV32912.1404;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pir4_lineage,s:midas_s_24745;	HQ	087-SA-04.bin.1.883_contig_9463.region001.gbk_region_1	NA
087-SA-04.bin.1.883	087-SA-04.bin.1.883_contig_9463	2	1809074	1838613	FALSE	exoPS_GCF_14				087-SA-04.bin.1.883_contig_9463	NA		d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Lacipirellulaceae	g__JABDGM01	s__	FLASV32912.1404;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pir4_lineage,s:midas_s_24745;	HQ	087-SA-04.bin.1.883_contig_9463.region002.gbk_region_1	exoPS_GCF_14
086-SA-02.bin.1.134	086-SA-02.bin.1.134_contig_13227	1	577323	624234	FALSE	putative_wzy_dependent				086-SA-02.bin.1.134_contig_13227	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Ga0077555	s__	FLASV6084.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Pedomicrobium,s:midas_s_3936;	HQ	086-SA-02.bin.1.134_contig_13227.region001.gbk_region_1	NA
086-SA-02.bin.1.134	086-SA-02.bin.1.134_contig_13227	2	693545	716537	FALSE	pel-like				086-SA-02.bin.1.134_contig_13227	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Ga0077555	s__	FLASV6084.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Pedomicrobium,s:midas_s_3936;	HQ	086-SA-02.bin.1.134_contig_13227.region002.gbk_region_1	NA
086-SA-02.bin.1.134	086-SA-02.bin.1.134_contig_1688	1	1033959	1075459	FALSE	putative_wzy_dependent				086-SA-02.bin.1.134_contig_1688	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Ga0077555	s__	FLASV6084.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Pedomicrobium,s:midas_s_3936;	HQ	086-SA-02.bin.1.134_contig_1688.region001.gbk_region_1	NA
086-SA-02.bin.1.134	086-SA-02.bin.1.134_contig_7359	1	964928	997678	FALSE	putative_wzy_dependent				086-SA-02.bin.1.134_contig_7359	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Ga0077555	s__	FLASV6084.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Hyphomicrobiaceae,g:Pedomicrobium,s:midas_s_3936;	HQ	086-SA-02.bin.1.134_contig_7359.region001.gbk_region_1	NA
087-SA-04.bin.1.215	087-SA-04.bin.1.215_contig_16843	1	1342227	1392929	FALSE	putative_wzy_dependent_NO_OPX				087-SA-04.bin.1.215_contig_16843	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Isosphaerales	f__Isosphaeraceae	g__	s__	FLASV116114.1349;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Isosphaerales,f:Isosphaeraceae,g:midas_g_116114,s:midas_s_116114;	HQ	087-SA-04.bin.1.215_contig_16843.region001.gbk_region_1	NA
087-SA-04.bin.1.215	087-SA-04.bin.1.215_contig_32415	1	578119	617121	FALSE	putative_wzy_dependent_NO_OPX				087-SA-04.bin.1.215_contig_32415	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Isosphaerales	f__Isosphaeraceae	g__	s__	FLASV116114.1349;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Isosphaerales,f:Isosphaeraceae,g:midas_g_116114,s:midas_s_116114;	HQ	087-SA-04.bin.1.215_contig_32415.region001.gbk_region_1	NA
004-NL-18.bin.2.186	004-NL-18.bin.2.186_contig_137390	1	169771	195674	FALSE	exoPS_GCF_9				004-NL-18.bin.2.186_contig_137390	NA		d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__JAAKGP01	s__	FLASV24.1406;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Rhodobacter,s:midas_s_24;	HQ	004-NL-18.bin.2.186_contig_137390.region001.gbk_region_1	exoPS_GCF_9
044-US1-41.bin.1.64	044-US1-41.bin.1.64_contig_21222	1	9207	50260	TRUE	putative_wzy_dependent_NO_OPX				044-US1-41.bin.1.64_contig_21222	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiolinea	s__	FLASV9607.1506;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Thiotrichales,f:Thiotrichaceae,g:Thiothrix,s:Thiothrix_eikelboomii;	HQ	044-US1-41.bin.1.64_contig_21222.region001.gbk_region_1	NA
044-US1-41.bin.1.64	044-US1-41.bin.1.64_contig_32800	1	111407	138997	TRUE	putative_wzy_dependent_NO_OPX				044-US1-41.bin.1.64_contig_32800	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiolinea	s__	FLASV9607.1506;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Thiotrichales,f:Thiotrichaceae,g:Thiothrix,s:Thiothrix_eikelboomii;	HQ	044-US1-41.bin.1.64_contig_32800.region001.gbk_region_1	NA
044-US1-41.bin.1.64	044-US1-41.bin.1.64_contig_38015	1	9833	43983	TRUE	putative_wzy_dependent_NO_OPX				044-US1-41.bin.1.64_contig_38015	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiolinea	s__	FLASV9607.1506;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Thiotrichales,f:Thiotrichaceae,g:Thiothrix,s:Thiothrix_eikelboomii;	HQ	044-US1-41.bin.1.64_contig_38015.region001.gbk_region_1	NA
096-US2-26.bin.1.218	096-US2-26.bin.1.218_contig_10955	1	1354823	1410824	FALSE	putative_wzy_dependent_NO_OPX				096-US2-26.bin.1.218_contig_10955	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Thiobacillaceae	g__PFJX01	s__	FLASV19822.1352;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Hydrogenophilaceae,g:midas_g_913,s:midas_s_19822;	HQ	096-US2-26.bin.1.218_contig_10955.region001.gbk_region_1	NA
096-US2-26.bin.1.218	096-US2-26.bin.1.218_contig_10955	2	1826012	1875771	FALSE	zooglan				096-US2-26.bin.1.218_contig_10955	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Thiobacillaceae	g__PFJX01	s__	FLASV19822.1352;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Hydrogenophilaceae,g:midas_g_913,s:midas_s_19822;	HQ	096-US2-26.bin.1.218_contig_10955.region002.gbk_region_1	NA
096-US2-26.bin.1.218	096-US2-26.bin.1.218_contig_25583	1	973556	1030409	FALSE	putative_wzy_dependent				096-US2-26.bin.1.218_contig_25583	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Thiobacillaceae	g__PFJX01	s__	FLASV19822.1352;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Hydrogenophilaceae,g:midas_g_913,s:midas_s_19822;	HQ	096-US2-26.bin.1.218_contig_25583.region001.gbk_region_1	NA
097-US2-29.bin.c.25	097-US2-29.bin.c.25_contig_5170	1	2667177	2706932	FALSE	putative_wzy_dependent_NO_OPX				097-US2-29.bin.c.25_contig_5170	Uncharacterised	1	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__UBA1609	g__	s__	FLASV89297.1326;tax=d:Bacteria,p:Bdellovibrionota,c:Bdellovibrionia,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio,s:midas_s_89297;	HQ	097-US2-29.bin.c.25_contig_5170.region001.gbk_region_1	NA
098-UY-13.bin.2.250	098-UY-13.bin.2.250_contig_16733	1	343757	392394	FALSE	putative_wzy_dependent_NO_OPX				098-UY-13.bin.2.250_contig_16733	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__VFMC01	s__	FLASV3033.1444;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:CL500-29_marine_group,s:midas_s_3033;	HQ	098-UY-13.bin.2.250_contig_16733.region001.gbk_region_1	NA
098-UY-13.bin.2.250	098-UY-13.bin.2.250_contig_47412	1	6902	105690	TRUE	putative_wzy_dependent_NO_OPX				098-UY-13.bin.2.250_contig_47412	Uncharacterised	1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__VFMC01	s__	FLASV3033.1444;tax=d:Bacteria,p:Actinobacteriota,c:Acidimicrobiia,o:Microtrichales,f:Ilumatobacteraceae,g:CL500-29_marine_group,s:midas_s_3033;	HQ	098-UY-13.bin.2.250_contig_47412.region001.gbk_region_1	NA
090-US1-124.bin.1.68	090-US1-124.bin.1.68_contig_10147	1	69286	114625	FALSE	putative_wzy_dependent_NO_OPX				090-US1-124.bin.1.68_contig_10147	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__B-17B0	f__B-17BO	g__UBA2475	s__UBA2475 sp016787895	FLASV13554.1352;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_13554;	HQ	090-US1-124.bin.1.68_contig_10147.region001.gbk_region_1	NA
090-US1-124.bin.1.68	090-US1-124.bin.1.68_contig_120729	1	149386	207538	FALSE	putative_wzy_dependent_NO_OPX				090-US1-124.bin.1.68_contig_120729	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__B-17B0	f__B-17BO	g__UBA2475	s__UBA2475 sp016787895	FLASV13554.1352;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:env.OPS_17,g:midas_g_3487,s:midas_s_13554;	HQ	090-US1-124.bin.1.68_contig_120729.region001.gbk_region_1	NA
038-SE-10.bin.1.251	038-SE-10.bin.1.251_contig_151471	1	40538	110052	FALSE	zooglan				038-SE-10.bin.1.251_contig_151471	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Aquabacterium_A	s__	FLASV202.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:midas_g_81,s:midas_s_202;	HQ	038-SE-10.bin.1.251_contig_151471.region001.gbk_region_1	NA
038-SE-10.bin.1.251	038-SE-10.bin.1.251_contig_839	1	878152	925057	FALSE	putative_wzy_dependent				038-SE-10.bin.1.251_contig_839	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Aquabacterium_A	s__	FLASV202.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Burkholderiales,f:Comamonadaceae,g:midas_g_81,s:midas_s_202;	HQ	038-SE-10.bin.1.251_contig_839.region001.gbk_region_1	NA
096-US2-26.bin.1.270	096-US2-26.bin.1.270_contig_1521	1	235434	273996	FALSE	putative_wzy_dependent_NO_OPX				096-US2-26.bin.1.270_contig_1521	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Isosphaerales	f__Isosphaeraceae	g__	s__	FLASV116114.1349;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Isosphaerales,f:Isosphaeraceae,g:midas_g_116114,s:midas_s_116114;	HQ	096-US2-26.bin.1.270_contig_1521.region001.gbk_region_1	NA
033-IN-11.bin.1.442	033-IN-11.bin.1.442_contig_4384	1	824916	891737	FALSE	putative_ABC_dependent_NO_OPX				033-IN-11.bin.1.442_contig_4384	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Multivoradales	f__UBA5704	g__JACTMI01	s__	FLASV8807.1477;tax=d:Bacteria,p:Acidobacteriota,c:Thermoanaerobaculia,o:Thermoanaerobaculales,f:Thermoanaerobaculaceae,g:Subgroup_10,s:midas_s_4818;	HQ	033-IN-11.bin.1.442_contig_4384.region001.gbk_region_1	NA
091-US1-126.bin.1.294	091-US1-126.bin.1.294_contig_20100	1	611653	642966	FALSE	exoPS_GCF_8				091-US1-126.bin.1.294_contig_20100	NA		d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA1135	f__GCA-002686595	g__JADJNY01	s__	FLASV120388.1369;tax=d:Bacteria,p:Planctomycetota,c:OM190,o:midas_o_2104,f:midas_f_7287,g:midas_g_114675,s:midas_s_120388;	HQ	091-US1-126.bin.1.294_contig_20100.region001.gbk_region_1	exoPS_GCF_8
091-US1-126.bin.1.294	091-US1-126.bin.1.294_contig_20373	1	1100379	1138674	FALSE	putative_wzy_dependent				091-US1-126.bin.1.294_contig_20373	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA1135	f__GCA-002686595	g__JADJNY01	s__	FLASV120388.1369;tax=d:Bacteria,p:Planctomycetota,c:OM190,o:midas_o_2104,f:midas_f_7287,g:midas_g_114675,s:midas_s_120388;	HQ	091-US1-126.bin.1.294_contig_20373.region001.gbk_region_1	NA
037-NO2-03.bin.2.423	037-NO2-03.bin.2.423_contig_113942	1	182456	227454	FALSE	putative_wzy_dependent_NO_OPX				037-NO2-03.bin.2.423_contig_113942	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium sp017989775	FLASV19157.1344;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Flavobacterium,s:midas_s_13822;	HQ	037-NO2-03.bin.2.423_contig_113942.region001.gbk_region_1	NA
050-BE-09.bin.1.552	050-BE-09.bin.1.552_contig_19480	1	1172501	1229631	FALSE	putative_wzy_dependent_NO_OPX				050-BE-09.bin.1.552_contig_19480	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__OLB17	s__OLB17 sp016713675	FLASV1248.1444;tax=d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:Stenotrophobacter,s:midas_s_1188;	HQ	050-BE-09.bin.1.552_contig_19480.region001.gbk_region_1	NA
050-BE-09.bin.1.552	050-BE-09.bin.1.552_contig_22793	1	132309	194044	FALSE	putative_wzy_dependent				050-BE-09.bin.1.552_contig_22793	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__OLB17	s__OLB17 sp016713675	FLASV1248.1444;tax=d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:Stenotrophobacter,s:midas_s_1188;	HQ	050-BE-09.bin.1.552_contig_22793.region001.gbk_region_1	NA
050-BE-09.bin.1.552	050-BE-09.bin.1.552_contig_52095	1	153742	195574	FALSE	putative_wzy_dependent				050-BE-09.bin.1.552_contig_52095	Uncharacterised	1	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__OLB17	s__OLB17 sp016713675	FLASV1248.1444;tax=d:Bacteria,p:Acidobacteriota,c:Blastocatellia,o:Blastocatellales,f:Blastocatellaceae,g:Stenotrophobacter,s:midas_s_1188;	HQ	050-BE-09.bin.1.552_contig_52095.region001.gbk_region_1	NA
032-ES-07.bin.1.139	032-ES-07.bin.1.139_contig_7492	1	609722	669178	FALSE	putative_ABC_dependent_NO_OPX				032-ES-07.bin.1.139_contig_7492	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__NS11-12g	f__UBA955	g__JAGXTF01	s__JAGXTF01 sp020853295	FLASV15175.1351;tax=d:Bacteria,p:Bacteroidota,c:Bacteroidia,o:Sphingobacteriales,f:NS11-12_marine_group,g:midas_g_15175,s:midas_s_15175;	HQ	032-ES-07.bin.1.139_contig_7492.region001.gbk_region_1	NA
091-US1-126.bin.c.1	091-US1-126.bin.c.1_contig_11032	1	2569625	2592650	FALSE	pel-like				091-US1-126.bin.c.1_contig_11032	Synthase	2	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__JAIBCL01	s__	FLASV66350.1368;tax=d:Bacteria,p:Verrucomicrobiota,c:Verrucomicrobiae,o:Verrucomicrobiales,f:Verrucomicrobiaceae,g:midas_g_6692,s:midas_s_56040;	HQ	091-US1-126.bin.c.1_contig_11032.region001.gbk_region_1	NA
016-PL-06.bin.1.705	016-PL-06.bin.1.705_contig_226212	1	0	22955	TRUE	putative_wzy_dependent_NO_OPX				016-PL-06.bin.1.705_contig_226212	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__	s__	FLASV1136.1426;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pirellula,s:midas_s_1136;	HQ	016-PL-06.bin.1.705_contig_226212.region001.gbk_region_1	NA
009-AU-01.bin.1.158	009-AU-01.bin.1.158_contig_33396	1	1677903	1721786	FALSE	putative_wzy_dependent				009-AU-01.bin.1.158_contig_33396	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__TMP-24	s__	FLASV1010.1387;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodobacterales,f:Rhodobacteraceae,g:Defluviimonas,s:midas_s_276;	HQ	009-AU-01.bin.1.158_contig_33396.region001.gbk_region_1	NA
058-AR-20.bin.1.94	058-AR-20.bin.1.94_contig_5265	1	305096	346927	FALSE	putative_wzy_dependent				058-AR-20.bin.1.94_contig_5265	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__UBA7239	g__	s__	FLASV40234.1353;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Halomonadaceae,g:Halomonas,s:midas_s_17213;	HQ	058-AR-20.bin.1.94_contig_5265.region001.gbk_region_1	NA
058-AR-20.bin.1.94	058-AR-20.bin.1.94_contig_5265	2	680987	696496	FALSE	PNAG-pga				058-AR-20.bin.1.94_contig_5265	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__UBA7239	g__	s__	FLASV40234.1353;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Halomonadaceae,g:Halomonas,s:midas_s_17213;	HQ	058-AR-20.bin.1.94_contig_5265.region002.gbk_region_1	NA
010-BE-17.bin.1.111	010-BE-17.bin.1.111_contig_19022	1	888241	965859	FALSE	putative_ABC_dependent_NO_OPX				010-BE-17.bin.1.111_contig_19022	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Aureliella	s__	FLASV4217.1443;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pirellula,s:midas_s_2514;	HQ	010-BE-17.bin.1.111_contig_19022.region001.gbk_region_1	NA
010-BE-17.bin.1.111	010-BE-17.bin.1.111_contig_19022	2	1319235	1370602	FALSE	putative_wzy_dependent				010-BE-17.bin.1.111_contig_19022	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Aureliella	s__	FLASV4217.1443;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Pirellulales,f:Pirellulaceae,g:Pirellula,s:midas_s_2514;	HQ	010-BE-17.bin.1.111_contig_19022.region002.gbk_region_1	NA
072-HK-05.bin.1.626	072-HK-05.bin.1.626_contig_11529	1	261877	334042	FALSE	putative_wzy_dependent				072-HK-05.bin.1.626_contig_11529	Uncharacterised	1	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_A	s__Nitrospira_A sp014055465	FLASV9592.1533;tax=d:Bacteria,p:Nitrospirota,c:Nitrospiria,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_defluvii;	HQ	072-HK-05.bin.1.626_contig_11529.region001.gbk_region_1	NA
072-HK-05.bin.1.626	072-HK-05.bin.1.626_contig_11529	2	646447	715899	FALSE	putative_wzy_dependent_NO_OPX				072-HK-05.bin.1.626_contig_11529	Uncharacterised	1	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_A	s__Nitrospira_A sp014055465	FLASV9592.1533;tax=d:Bacteria,p:Nitrospirota,c:Nitrospiria,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_defluvii;	HQ	072-HK-05.bin.1.626_contig_11529.region002.gbk_region_1	NA
072-HK-05.bin.1.626	072-HK-05.bin.1.626_contig_11529	3	941564	982401	FALSE	putative_wzy_dependent				072-HK-05.bin.1.626_contig_11529	Uncharacterised	1	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_A	s__Nitrospira_A sp014055465	FLASV9592.1533;tax=d:Bacteria,p:Nitrospirota,c:Nitrospiria,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_defluvii;	HQ	072-HK-05.bin.1.626_contig_11529.region003.gbk_region_1	NA
072-HK-05.bin.1.626	072-HK-05.bin.1.626_contig_11529	4	995010	1058427	FALSE	putative_wzy_dependent_NO_OPX				072-HK-05.bin.1.626_contig_11529	Uncharacterised	1	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_A	s__Nitrospira_A sp014055465	FLASV9592.1533;tax=d:Bacteria,p:Nitrospirota,c:Nitrospiria,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_defluvii;	HQ	072-HK-05.bin.1.626_contig_11529.region004.gbk_region_1	NA
072-HK-05.bin.1.626	072-HK-05.bin.1.626_contig_138975	1	7141	40246	TRUE	putative_wzy_dependent				072-HK-05.bin.1.626_contig_138975	Uncharacterised	1	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira_A	s__Nitrospira_A sp014055465	FLASV9592.1533;tax=d:Bacteria,p:Nitrospirota,c:Nitrospiria,o:Nitrospirales,f:Nitrospiraceae,g:Nitrospira,s:Nitrospira_defluvii;	HQ	072-HK-05.bin.1.626_contig_138975.region001.gbk_region_1	NA
023-IN-14.bin.1.35	023-IN-14.bin.1.35_contig_18205	1	335883	391407	FALSE	putative_wzy_dependent_NO_OPX				023-IN-14.bin.1.35_contig_18205	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__DSVQ01	s__	FLASV18676.1357;tax=d:Bacteria,p:Planctomycetota,c:Planctomycetes,o:Planctomycetales,f:Schlesneriaceae,g:Planctopirus,s:midas_s_18676;	HQ	023-IN-14.bin.1.35_contig_18205.region001.gbk_region_1	NA
