# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	alginate-like	alpha-glucansucrase	cellulose-gram-positive-like	cellulose-like	curdlan-like	fructansucrase	galactoglucan	generic-cellulose	lactobacillus_eps	pel	pel-like	pel-positive	psl	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	type-1-cellulose	type-2-cellulose	type-3-cellulose	zooglan	hybrid	description
017-IL-02.bin.1.188.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	017-IL-02.bin.1.188_contig_15692 [10 total records]
008-AR-23.bin.1.49.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	008-AR-23.bin.1.49_contig_10412 [10 total records]
086-SA-02.bin.c.19.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	086-SA-02.bin.c.19_contig_12203 [1 total record]
094-US2-01.bin.1.769.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	094-US2-01.bin.1.769_contig_118859 [12 total records]
011-CY-01.bin.1.368.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	011-CY-01.bin.1.368_contig_7697 [1 total record]
067-CH-23.bin.1.54.fa	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	067-CH-23.bin.1.54_contig_27791 [2 total records]
014-ES-23.bin.1.196.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	014-ES-23.bin.1.196_contig_17871 [7 total records]
051-IN-23.bin.1.50.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	051-IN-23.bin.1.50_contig_23357 [3 total records]
014-ES-23.bin.3.798.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	014-ES-23.bin.3.798_contig_101168 [93 total records]
007-SA-08.bin.1.314.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	007-SA-08.bin.1.314_contig_15569 [2 total records]
026-AT-03.bin.1.103.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	026-AT-03.bin.1.103_contig_175075 [2 total records]
061-AU-11.bin.2.64.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	061-AU-11.bin.2.64_contig_207 [1 total record]
029-CA-06.bin.2.18.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	029-CA-06.bin.2.18_contig_13922 [5 total records]
093-US1-47.bin.1.307.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	093-US1-47.bin.1.307_contig_18797 [9 total records]
073-IL-01.bin.1.410.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	073-IL-01.bin.1.410_contig_156519 [12 total records]
054-AR-04.bin.c.53.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	054-AR-04.bin.c.53_contig_29665 [1 total record]
054-AR-04.bin.c.60.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	054-AR-04.bin.c.60_contig_13725 [1 total record]
083-NL-13.bin.1.411.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	083-NL-13.bin.1.411_contig_1130 [4 total records]
089-SG-01.bin.1.330.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	089-SG-01.bin.1.330_contig_21517 [4 total records]
092-US1-44.bin.2.319.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	092-US1-44.bin.2.319_contig_12369 [43 total records]
019-HK-04.bin.1.38.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	019-HK-04.bin.1.38_contig_115855 [13 total records]
066-CH-22.bin.1.218.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	066-CH-22.bin.1.218_contig_100392 [10 total records]
012-PT-06.bin.1.698.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	012-PT-06.bin.1.698_contig_153807 [20 total records]
067-CH-23.bin.1.302.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	067-CH-23.bin.1.302_contig_10302 [12 total records]
013-IT-11.bin.1.606.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	013-IT-11.bin.1.606_contig_11554 [21 total records]
058-AR-20.bin.1.408.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	058-AR-20.bin.1.408_contig_1278 [17 total records]
091-US1-126.bin.1.146.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	091-US1-126.bin.1.146_contig_14519 [3 total records]
071-HK-01.bin.1.13.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	071-HK-01.bin.1.13_contig_101329 [19 total records]
013-IT-11.bin.1.129.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	013-IT-11.bin.1.129_contig_136780 [7 total records]
086-SA-02.bin.1.96.fa	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	086-SA-02.bin.1.96_contig_1452 [1 total record]
042-US1-105.bin.1.144.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	042-US1-105.bin.1.144_contig_100833 [36 total records]
082-NL-09.bin.1.209.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	082-NL-09.bin.1.209_contig_2117 [1 total record]
006-MY-06.bin.1.304.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	006-MY-06.bin.1.304_contig_217592 [3 total records]
082-NL-09.bin.1.274.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	082-NL-09.bin.1.274_contig_3713 [2 total records]
004-NL-18.bin.1.548.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	004-NL-18.bin.1.548_contig_12351 [7 total records]
059-AT-02.bin.c.21.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	059-AT-02.bin.c.21_contig_19468 [1 total record]
077-MX-09.bin.1.139.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	077-MX-09.bin.1.139_contig_136251 [7 total records]
067-CH-23.bin.1.45.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	067-CH-23.bin.1.45_contig_109832 [12 total records]
023-IN-14.bin.2.369.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	023-IN-14.bin.2.369_contig_139841 [15 total records]
061-AU-11.bin.1.469.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	061-AU-11.bin.1.469_contig_2118 [2 total records]
083-NL-13.bin.1.255.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	083-NL-13.bin.1.255_contig_2445 [1 total record]
097-US2-29.bin.c.11.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	097-US2-29.bin.c.11_contig_23385 [1 total record]
061-AU-11.bin.c.31.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	061-AU-11.bin.c.31_contig_6833 [1 total record]
006-MY-06.bin.1.258.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	006-MY-06.bin.1.258_contig_1310 [2 total records]
060-AU-05.bin.1.1112.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	060-AU-05.bin.1.1112_contig_6483 [3 total records]
012-PT-06.bin.1.233.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	012-PT-06.bin.1.233_contig_111639 [1 total record]
086-SA-02.bin.1.236.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	086-SA-02.bin.1.236_contig_1883 [1 total record]
008-AR-23.bin.1.711.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	008-AR-23.bin.1.711_contig_1309 [6 total records]
031-CZ-17.bin.1.352.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	031-CZ-17.bin.1.352_contig_101419 [15 total records]
099-UY-16.bin.1.286.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	099-UY-16.bin.1.286_contig_2197 [5 total records]
007-SA-08.bin.3.28.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	007-SA-08.bin.3.28_contig_108891 [19 total records]
008-AR-23.bin.2.135.fa	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	008-AR-23.bin.2.135_contig_149301 [7 total records]
054-AR-04.bin.c.6.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	054-AR-04.bin.c.6_contig_1773 [1 total record]
073-IL-01.bin.1.186.fa	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	073-IL-01.bin.1.186_contig_30472 [1 total record]
077-MX-09.bin.1.77.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	077-MX-09.bin.1.77_contig_101371 [31 total records]
088-SA-05.bin.c.6.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	088-SA-05.bin.c.6_contig_212 [1 total record]
011-CY-01.bin.1.268.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	011-CY-01.bin.1.268_contig_14185 [7 total records]
043-US1-27.bin.2.403.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	043-US1-27.bin.2.403_contig_101395 [43 total records]
071-HK-01.bin.1.8.fa	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	071-HK-01.bin.1.8_contig_10610 [7 total records]
012-PT-06.bin.c.25.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	012-PT-06.bin.c.25_contig_37671 [1 total record]
036-NL-06.bin.1.139.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	036-NL-06.bin.1.139_contig_28555 [2 total records]
032-ES-07.bin.1.53.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	032-ES-07.bin.1.53_contig_105690 [7 total records]
098-UY-13.bin.1.248.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	098-UY-13.bin.1.248_contig_10443 [28 total records]
048-UY-15.bin.1.163.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	048-UY-15.bin.1.163_contig_13472 [5 total records]
073-IL-01.bin.1.437.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	073-IL-01.bin.1.437_contig_1047 [5 total records]
036-NL-06.bin.1.196.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	036-NL-06.bin.1.196_contig_219074 [2 total records]
041-UK2-07.bin.1.75.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	041-UK2-07.bin.1.75_contig_44328 [6 total records]
039-SE-29.bin.1.113.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	039-SE-29.bin.1.113_contig_112599 [14 total records]
039-SE-29.bin.1.510.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	039-SE-29.bin.1.510_contig_106995 [35 total records]
064-CA-01.bin.1.251.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	064-CA-01.bin.1.251_contig_1148 [15 total records]
088-SA-05.bin.1.403.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	088-SA-05.bin.1.403_contig_12337 [1 total record]
008-AR-23.bin.1.205.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	008-AR-23.bin.1.205_contig_129600 [9 total records]
099-UY-16.bin.1.39.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	099-UY-16.bin.1.39_contig_11507 [5 total records]
025-FI-01.bin.1.672.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	025-FI-01.bin.1.672_contig_107145 [19 total records]
016-PL-06.bin.1.119.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	016-PL-06.bin.1.119_contig_103038 [4 total records]
063-AU-32.bin.1.413.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	063-AU-32.bin.1.413_contig_3931 [1 total record]
037-NO2-03.bin.2.139.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	037-NO2-03.bin.2.139_contig_104722 [13 total records]
001-SG-02.bin.1.188.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	001-SG-02.bin.1.188_contig_25734 [3 total records]
021-CZ-11.bin.2.137.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	021-CZ-11.bin.2.137_contig_112325 [16 total records]
007-SA-08.bin.c.10.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	007-SA-08.bin.c.10_contig_7305 [1 total record]
099-UY-16.bin.1.112.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	099-UY-16.bin.1.112_contig_13713 [36 total records]
037-NO2-03.bin.1.112.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	037-NO2-03.bin.1.112_contig_137598 [7 total records]
091-US1-126.bin.1.137.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	091-US1-126.bin.1.137_contig_181494 [4 total records]
090-US1-124.bin.1.96.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	090-US1-124.bin.1.96_contig_119568 [13 total records]
059-AT-02.bin.c.9.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	059-AT-02.bin.c.9_contig_6088 [1 total record]
086-SA-02.bin.1.252.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	086-SA-02.bin.1.252_contig_1218 [9 total records]
086-SA-02.bin.1.159.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	086-SA-02.bin.1.159_contig_10364 [33 total records]
078-MX-10.bin.1.459.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	078-MX-10.bin.1.459_contig_109969 [47 total records]
046-US2-03.bin.1.98.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	046-US2-03.bin.1.98_contig_3930 [2 total records]
012-PT-06.bin.2.520.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	012-PT-06.bin.2.520_contig_106629 [63 total records]
097-US2-29.bin.1.94.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	097-US2-29.bin.1.94_contig_102090 [3 total records]
025-FI-01.bin.1.368.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	025-FI-01.bin.1.368_contig_130355 [4 total records]
007-SA-08.bin.1.174.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	007-SA-08.bin.1.174_contig_35659 [2 total records]
094-US2-01.bin.1.38.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	094-US2-01.bin.1.38_contig_132056 [8 total records]
061-AU-11.bin.1.591.fa	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	061-AU-11.bin.1.591_contig_101133 [17 total records]
015-DE-14.bin.1.577.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	015-DE-14.bin.1.577_contig_13171 [18 total records]
008-AR-23.bin.1.353.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	008-AR-23.bin.1.353_contig_114423 [23 total records]
097-US2-29.bin.1.459.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	097-US2-29.bin.1.459_contig_10975 [2 total records]
017-IL-02.bin.1.424.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	017-IL-02.bin.1.424_contig_34326 [2 total records]
055-AR-06.bin.1.103.fa	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	055-AR-06.bin.1.103_contig_128085 [6 total records]
060-AU-05.bin.1.17.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	060-AU-05.bin.1.17_contig_102099 [9 total records]
097-US2-29.bin.2.20.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	097-US2-29.bin.2.20_contig_100725 [17 total records]
010-BE-17.bin.1.536.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	010-BE-17.bin.1.536_contig_116031 [22 total records]
032-ES-07.bin.1.351.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	032-ES-07.bin.1.351_contig_107830 [6 total records]
090-US1-124.bin.1.319.fa	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	090-US1-124.bin.1.319_contig_11078 [6 total records]
092-US1-44.bin.1.32.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	092-US1-44.bin.1.32_contig_10990 [6 total records]
017-IL-02.bin.1.255.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	017-IL-02.bin.1.255_contig_117172 [26 total records]
013-IT-11.bin.c.13.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	013-IT-11.bin.c.13_contig_36529 [1 total record]
072-HK-05.bin.1.65.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	072-HK-05.bin.1.65_contig_143265 [5 total records]
088-SA-05.bin.c.35.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	088-SA-05.bin.c.35_contig_6199 [1 total record]
096-US2-26.bin.2.67.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	096-US2-26.bin.2.67_contig_22915 [1 total record]
087-SA-04.bin.2.437.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	087-SA-04.bin.2.437_contig_10856 [9 total records]
006-MY-06.bin.2.115.fa	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	006-MY-06.bin.2.115_contig_104340 [14 total records]
093-US1-47.bin.2.15.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	093-US1-47.bin.2.15_contig_113584 [19 total records]
096-US2-26.bin.1.642.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	096-US2-26.bin.1.642_contig_17447 [9 total records]
072-HK-05.bin.c.25.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	072-HK-05.bin.c.25_contig_30763 [1 total record]
072-HK-05.bin.1.99.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	072-HK-05.bin.1.99_contig_1322 [6 total records]
051-IN-23.bin.1.60.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	051-IN-23.bin.1.60_contig_11637 [22 total records]
096-US2-26.bin.2.108.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	096-US2-26.bin.2.108_contig_10025 [19 total records]
086-SA-02.bin.1.119.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	086-SA-02.bin.1.119_contig_8936 [1 total record]
011-CY-01.bin.1.41.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	011-CY-01.bin.1.41_contig_29991 [3 total records]
053-PL-24.bin.1.558.fa	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	053-PL-24.bin.1.558_contig_119081 [14 total records]
096-US2-26.bin.2.474.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	096-US2-26.bin.2.474_contig_19996 [9 total records]
082-NL-09.bin.c.9.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	082-NL-09.bin.c.9_contig_13608 [1 total record]
037-NO2-03.bin.c.16.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	037-NO2-03.bin.c.16_contig_75773 [1 total record]
061-AU-11.bin.c.36.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	061-AU-11.bin.c.36_contig_58852 [1 total record]
054-AR-04.bin.1.489.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	054-AR-04.bin.1.489_contig_21331 [4 total records]
093-US1-47.bin.1.216.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	093-US1-47.bin.1.216_contig_116810 [3 total records]
007-SA-08.bin.2.563.fa	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	007-SA-08.bin.2.563_contig_10975 [17 total records]
054-AR-04.bin.1.393.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	054-AR-04.bin.1.393_contig_1491 [11 total records]
034-IT-09.bin.1.155.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	034-IT-09.bin.1.155_contig_10022 [6 total records]
019-HK-04.bin.1.453.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	019-HK-04.bin.1.453_contig_15965 [6 total records]
033-IN-11.bin.2.424.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	033-IN-11.bin.2.424_contig_103590 [24 total records]
010-BE-17.bin.2.96.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	010-BE-17.bin.2.96_contig_10609 [19 total records]
087-SA-04.bin.2.85.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	087-SA-04.bin.2.85_contig_13081 [6 total records]
046-US2-03.bin.1.232.fa	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	046-US2-03.bin.1.232_contig_14127 [3 total records]
037-NO2-03.bin.1.100.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	037-NO2-03.bin.1.100_contig_109314 [7 total records]
032-ES-07.bin.2.241.fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	032-ES-07.bin.2.241_contig_100991 [29 total records]
006-MY-06.bin.1.84.fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	006-MY-06.bin.1.84_contig_12703 [8 total records]
