genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	Database	derep	HQ	file_name
016-PL-06.bin.1.783	contig_35792	1	865181	884405	FALSE	Uncharacterised				016-PL-06.bin.1.783_contig_35792	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	""	MiDAS Global	TRUE	TRUE	016-PL-06.bin.1.783_contig_35792.region001
016-PL-06.bin.1.783	contig_35792	2	1071924	1136594	FALSE	Uncharacterised				016-PL-06.bin.1.783_contig_35792	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	""	MiDAS Global	TRUE	TRUE	016-PL-06.bin.1.783_contig_35792.region002
012-PT-06.bin.1.410	contig_7922	1	2359188	2409693	FALSE	zooglan				012-PT-06.bin.1.410_contig_7922	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	""	MiDAS Global	TRUE	TRUE	012-PT-06.bin.1.410_contig_7922.region001
088-SA-05.bin.2.134	contig_28048	1	147533	182208	FALSE	Uncharacterised				contig_28048	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	FALSE	088-SA-05.bin.2.134_contig_28048.region001
074-IN-03.bin.c.3	contig_18169	1	1650	24385	TRUE	Uncharacterised				074-IN-03.bin.c.3_contig_18169	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	074-IN-03.bin.c.3_contig_18169.region001
074-IN-03.bin.c.3	contig_18169	2	62007	101941	FALSE	Uncharacterised				074-IN-03.bin.c.3_contig_18169	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	074-IN-03.bin.c.3_contig_18169.region002
074-IN-03.bin.c.3	contig_18169	3	727052	755438	FALSE	Uncharacterised				074-IN-03.bin.c.3_contig_18169	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	074-IN-03.bin.c.3_contig_18169.region003
074-IN-03.bin.c.3	contig_18169	4	2082865	2112802	FALSE	Uncharacterised				074-IN-03.bin.c.3_contig_18169	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	074-IN-03.bin.c.3_contig_18169.region004
013-IT-11.bin.1.632	contig_13064	1	0	17199	TRUE	pel				013-IT-11.bin.1.632_contig_13064	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.632_contig_13064.region001
013-IT-11.bin.1.632	contig_13067	1	476851	531451	FALSE	zooglan				013-IT-11.bin.1.632_contig_13067	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.632_contig_13067.region001
035-MX-06.bin.1.118	contig_6591	1	142797	224268	FALSE	Uncharacterised				035-MX-06.bin.1.118_contig_6591	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	035-MX-06.bin.1.118_contig_6591.region001
016-PL-06.bin.1.337	contig_5299	1	3515320	3529590	FALSE	PNAG-pga				016-PL-06.bin.1.337_contig_5299	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	TRUE	016-PL-06.bin.1.337_contig_5299.region001
033-IN-11.bin.3.331	contig_72819	1	58619	76083	TRUE	pel				contig_72819	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	033-IN-11.bin.3.331_contig_72819.region001
092-US1-44.bin.1.137	contig_2573	1	500920	545658	FALSE	Uncharacterised				092-US1-44.bin.1.137_contig_2573	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	092-US1-44.bin.1.137_contig_2573.region001
058-AR-20.bin.1.180	contig_47746	1	176743	219178	FALSE	Uncharacterised				058-AR-20.bin.1.180_contig_47746	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.180_contig_47746.region001
058-AR-20.bin.1.180	contig_53607	1	470508	488233	FALSE	Uncharacterised				058-AR-20.bin.1.180_contig_53607	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.180_contig_53607.region001
058-AR-20.bin.1.180	contig_53607	2	587167	614936	FALSE	Uncharacterised				058-AR-20.bin.1.180_contig_53607	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.180_contig_53607.region002
058-AR-20.bin.1.180	contig_53607	3	646891	669762	FALSE	Uncharacterised				058-AR-20.bin.1.180_contig_53607	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.180_contig_53607.region003
099-UY-16.bin.2.137	contig_7987	1	90262	165867	FALSE	Uncharacterised				contig_7987	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	099-UY-16.bin.2.137_contig_7987.region001
015-DE-14.bin.2.295	contig_120823	1	121494	199551	FALSE	Uncharacterised				contig_120823	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	015-DE-14.bin.2.295_contig_120823.region001
096-US2-26.bin.1.671	contig_5354	1	300482	322983	FALSE	pel				096-US2-26.bin.1.671_contig_5354	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus agitatus	MiDAS Global	TRUE	TRUE	096-US2-26.bin.1.671_contig_5354.region001
096-US2-26.bin.1.671	contig_5513	1	869772	932068	FALSE	zooglan				096-US2-26.bin.1.671_contig_5513	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus agitatus	MiDAS Global	TRUE	TRUE	096-US2-26.bin.1.671_contig_5513.region001
077-MX-09.bin.1.440	contig_84455	1	417106	468052	FALSE	Uncharacterised				077-MX-09.bin.1.440_contig_84455	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	077-MX-09.bin.1.440_contig_84455.region001
040-UK-14.bin.1.147	contig_51000	1	456196	488021	FALSE	Uncharacterised				040-UK-14.bin.1.147_contig_51000	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	040-UK-14.bin.1.147_contig_51000.region001
040-UK-14.bin.1.147	contig_93896	1	140132	160749	FALSE	Uncharacterised				040-UK-14.bin.1.147_contig_93896	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	040-UK-14.bin.1.147_contig_93896.region001
040-UK-14.bin.1.147	contig_97617	1	658276	700504	FALSE	Uncharacterised				040-UK-14.bin.1.147_contig_97617	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	040-UK-14.bin.1.147_contig_97617.region001
051-IN-23.bin.2.52	contig_12638	1	109702	124790	FALSE	Uncharacterised				051-IN-23.bin.2.52_contig_12638	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	051-IN-23.bin.2.52_contig_12638.region001
051-IN-23.bin.2.52	contig_28611	1	528085	575251	FALSE	Uncharacterised				051-IN-23.bin.2.52_contig_28611	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	051-IN-23.bin.2.52_contig_28611.region001
051-IN-23.bin.2.52	contig_6647	1	711977	729335	FALSE	Uncharacterised				051-IN-23.bin.2.52_contig_6647	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	051-IN-23.bin.2.52_contig_6647.region001
051-IN-23.bin.2.52	contig_871	1	227424	250164	FALSE	Uncharacterised				051-IN-23.bin.2.52_contig_871	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_B	""	MiDAS Global	TRUE	TRUE	051-IN-23.bin.2.52_contig_871.region001
045-US1-87.bin.1.142	contig_14637	1	69642	92214	TRUE	Uncharacterised				045-US1-87.bin.1.142_contig_14637	Uncharacterised	1	d__Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	Pirellula_B	Pirellula_B sp025459245	MiDAS Global	TRUE	TRUE	045-US1-87.bin.1.142_contig_14637.region001
054-AR-04.bin.2.214	contig_2531	1	494819	506952	FALSE	curdlan-like				054-AR-04.bin.2.214_contig_2531	Synthase	2	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	TRUE	054-AR-04.bin.2.214_contig_2531.region001
054-AR-04.bin.2.214	contig_8881	1	286534	338362	FALSE	Uncharacterised				054-AR-04.bin.2.214_contig_8881	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	TRUE	054-AR-04.bin.2.214_contig_8881.region001
076-IN-18.bin.1.31	contig_7569	1	407868	431799	FALSE	Uncharacterised				076-IN-18.bin.1.31_contig_7569	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	076-IN-18.bin.1.31_contig_7569.region001
094-US2-01.bin.1.360	contig_45168	1	40146	83498	FALSE	Uncharacterised				094-US2-01.bin.1.360_contig_45168	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp018266615	MiDAS Global	TRUE	TRUE	094-US2-01.bin.1.360_contig_45168.region001
094-US2-01.bin.1.360	contig_61720	1	132360	163855	FALSE	Uncharacterised				094-US2-01.bin.1.360_contig_61720	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp018266615	MiDAS Global	TRUE	TRUE	094-US2-01.bin.1.360_contig_61720.region001
071-HK-01.bin.3.449	contig_119271	1	10704	29835	TRUE	Uncharacterised				contig_119271	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	071-HK-01.bin.3.449_contig_119271.region001
033-IN-11.bin.3.368	contig_75632	1	7396	21925	FALSE	PNAG-pga				contig_75632	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	""	MiDAS Global	TRUE	FALSE	033-IN-11.bin.3.368_contig_75632.region001
023-IN-14.bin.2.276	contig_12473	1	23288	67753	FALSE	Uncharacterised				contig_12473	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp002343985	MiDAS Global	TRUE	FALSE	023-IN-14.bin.2.276_contig_12473.region001
023-IN-14.bin.2.276	contig_64532	1	171323	221281	FALSE	Uncharacterised				contig_64532	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp002343985	MiDAS Global	TRUE	FALSE	023-IN-14.bin.2.276_contig_64532.region001
019-HK-04.bin.2.210	contig_118946	1	323476	365242	FALSE	Uncharacterised				contig_118946	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp020446575	MiDAS Global	TRUE	FALSE	019-HK-04.bin.2.210_contig_118946.region001
029-CA-06.bin.1.190	contig_39105	1	316035	403786	FALSE	Uncharacterised				029-CA-06.bin.1.190_contig_39105	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	029-CA-06.bin.1.190_contig_39105.region001
090-US1-124.bin.1.329	contig_120606	1	585240	627461	FALSE	Uncharacterised				090-US1-124.bin.1.329_contig_120606	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	090-US1-124.bin.1.329_contig_120606.region001
090-US1-124.bin.1.329	contig_22498	1	465086	496890	FALSE	Uncharacterised				090-US1-124.bin.1.329_contig_22498	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	090-US1-124.bin.1.329_contig_22498.region001
090-US1-124.bin.1.329	contig_6746	1	174317	194616	FALSE	Uncharacterised				090-US1-124.bin.1.329_contig_6746	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	090-US1-124.bin.1.329_contig_6746.region001
058-AR-20.bin.1.434	contig_8696	1	1030963	1103786	FALSE	Uncharacterised				058-AR-20.bin.1.434_contig_8696	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.434_contig_8696.region001
028-AU-34.bin.1.565	contig_27689	1	63307	95112	FALSE	Uncharacterised				028-AU-34.bin.1.565_contig_27689	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	028-AU-34.bin.1.565_contig_27689.region001
028-AU-34.bin.1.565	contig_5699	1	338363	380574	FALSE	Uncharacterised				028-AU-34.bin.1.565_contig_5699	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	028-AU-34.bin.1.565_contig_5699.region001
028-AU-34.bin.1.565	contig_7444	1	185138	205438	FALSE	Uncharacterised				028-AU-34.bin.1.565_contig_7444	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	028-AU-34.bin.1.565_contig_7444.region001
076-IN-18.bin.3.658	contig_126363	1	115809	154515	FALSE	zooglan				contig_126363	Wzx/Wzy	3	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	076-IN-18.bin.3.658_contig_126363.region001
058-AR-20.bin.1.429	contig_88435	1	42826	61433	FALSE	Uncharacterised				058-AR-20.bin.1.429_contig_88435	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	058-AR-20.bin.1.429_contig_88435.region001
013-IT-11.bin.1.540	contig_21304	1	23984	63330	FALSE	Uncharacterised				013-IT-11.bin.1.540_contig_21304	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp016705475	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.540_contig_21304.region001
013-IT-11.bin.1.540	contig_69497	1	431681	448703	TRUE	pel				013-IT-11.bin.1.540_contig_69497	Synthase	2	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azonexus	Azonexus sp016705475	MiDAS Global	TRUE	TRUE	013-IT-11.bin.1.540_contig_69497.region001
072-HK-05.bin.1.513	contig_14314	1	264794	334750	FALSE	Uncharacterised				072-HK-05.bin.1.513_contig_14314	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.513_contig_14314.region001
072-HK-05.bin.1.513	contig_14314	2	2926784	2985440	FALSE	Uncharacterised				072-HK-05.bin.1.513_contig_14314	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.513_contig_14314.region002
072-HK-05.bin.1.513	contig_146761	1	81549	116042	TRUE	Uncharacterised				072-HK-05.bin.1.513_contig_146761	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	072-HK-05.bin.1.513_contig_146761.region001
066-CH-22.bin.1.143	contig_23994	1	245552	297158	TRUE	Uncharacterised				066-CH-22.bin.1.143_contig_23994	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	066-CH-22.bin.1.143_contig_23994.region001
009-AU-01.bin.1.244	contig_140278	1	14112	40494	TRUE	Uncharacterised				contig_140278	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	009-AU-01.bin.1.244_contig_140278.region001
009-AU-01.bin.1.244	contig_39639	1	95601	184385	TRUE	Uncharacterised				contig_39639	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	FALSE	009-AU-01.bin.1.244_contig_39639.region001
009-AU-01.bin.2.99	contig_9670	1	499797	589631	FALSE	Uncharacterised				009-AU-01.bin.2.99_contig_9670	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	TRUE	009-AU-01.bin.2.99_contig_9670.region001
054-AR-04.bin.1.174	contig_7533	1	318421	372371	FALSE	Uncharacterised				054-AR-04.bin.1.174_contig_7533	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	054-AR-04.bin.1.174_contig_7533.region001
017-IL-02.bin.1.205	contig_32982	1	248802	293195	TRUE	Uncharacterised				017-IL-02.bin.1.205_contig_32982	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	017-IL-02.bin.1.205_contig_32982.region001
017-IL-02.bin.1.205	contig_9340	1	780624	829814	FALSE	Uncharacterised				017-IL-02.bin.1.205_contig_9340	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	017-IL-02.bin.1.205_contig_9340.region001
054-AR-04.bin.2.183	contig_10160	1	122523	160215	FALSE	Uncharacterised				contig_10160	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	054-AR-04.bin.2.183_contig_10160.region001
054-AR-04.bin.2.183	contig_2427	1	140425	182337	FALSE	Uncharacterised				contig_2427	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	054-AR-04.bin.2.183_contig_2427.region001
038-SE-10.bin.1.310	contig_74180	1	536183	578088	FALSE	Uncharacterised				038-SE-10.bin.1.310_contig_74180	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	038-SE-10.bin.1.310_contig_74180.region001
038-SE-10.bin.1.310	contig_7748	1	723050	758528	FALSE	Uncharacterised				038-SE-10.bin.1.310_contig_7748	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	TRUE	038-SE-10.bin.1.310_contig_7748.region001
027-AU-18.bin.1.139	contig_2962	1	3461688	3554501	FALSE	Uncharacterised				027-AU-18.bin.1.139_contig_2962	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	""	MiDAS Global	TRUE	TRUE	027-AU-18.bin.1.139_contig_2962.region001
003-CA-05.bin.3.426	contig_140158	1	102438	183149	TRUE	Uncharacterised				contig_140158	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	003-CA-05.bin.3.426_contig_140158.region001
003-CA-05.bin.3.426	contig_77183	1	1928	53963	TRUE	Uncharacterised				contig_77183	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	003-CA-05.bin.3.426_contig_77183.region001
060-AU-05.bin.2.726	contig_92275	1	340879	381549	TRUE	Uncharacterised				contig_92275	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	FALSE	060-AU-05.bin.2.726_contig_92275.region001
076-IN-18.bin.2.5	contig_71357	1	19374	52676	TRUE	Uncharacterised				contig_71357	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	076-IN-18.bin.2.5_contig_71357.region001
076-IN-18.bin.2.5	contig_91454	1	50059	82257	TRUE	Uncharacterised				contig_91454	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	076-IN-18.bin.2.5_contig_91454.region001
066-CH-22.bin.3.633	contig_161921	1	0	8935	TRUE	Uncharacterised				contig_161921	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Zoogloea	""	MiDAS Global	TRUE	FALSE	066-CH-22.bin.3.633_contig_161921.region001
059-AT-02.bin.2.71	contig_48181	1	120	57707	TRUE	Uncharacterised				contig_48181	Uncharacterised	1	d__Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	""	MiDAS Global	TRUE	FALSE	059-AT-02.bin.2.71_contig_48181.region001
072-HK-05.bin.2.408	contig_79097	1	17431	79096	TRUE	Uncharacterised				contig_79097	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	""	MiDAS Global	TRUE	FALSE	072-HK-05.bin.2.408_contig_79097.region001
078-MX-10.bin.2.156	contig_37767	1	510494	527864	FALSE	Uncharacterised				contig_37767	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	FALSE	078-MX-10.bin.2.156_contig_37767.region001
078-MX-10.bin.2.156	contig_37767	2	543174	637198	FALSE	Uncharacterised				contig_37767	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium_C	""	MiDAS Global	TRUE	FALSE	078-MX-10.bin.2.156_contig_37767.region002
099-UY-16.bin.1.292	contig_594	1	753392	801595	FALSE	Uncharacterised				099-UY-16.bin.1.292_contig_594	Uncharacterised	1	d__Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	""	MiDAS Global	TRUE	TRUE	099-UY-16.bin.1.292_contig_594.region001
037-NO2-03.bin.1.540	contig_96293	1	275907	307007	FALSE	Uncharacterised				037-NO2-03.bin.1.540_contig_96293	Uncharacterised	1	d__Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	Ferruginibacter sp002400445	MiDAS Global	TRUE	TRUE	037-NO2-03.bin.1.540_contig_96293.region001
