# If you find multiSMASH useful, please cite the Zenodo DOI: 10.5281/zenodo.8276143
record	total_count	PNAG-pga	PNAG-pga-like	alginate	cellulose-like	curdlan-like	fructansucrase	generic-cellulose	pel-like	putative_ABC_dependent	putative_ABC_dependent_NO_OPX	putative_ABC_or_wzy_dependent	putative_wzy_dependent	putative_wzy_dependent_NO_OPX	sphingans	sphingomonadales_eps	type-1-cellulose	hybrid	description
GCF_023806085.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_JAMSLX010000021.1 Hephaestia sp. MAHUQ-44 GCM70023244_1, whole genome shotgun sequence [39 total records]
GCF_006542605.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP041222.1 Porphyrobacter sp. YT40 chromosome, complete genome [2 total records]
GCF_000711715.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JONN01000001.1 Sphingomonas astaxanthinifaciens DSM 22298 BS69DRAFT_scaffold00001.1_C, whole genome shotgun sequence [3 total records]
GCF_018205975.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP073577.1 Erythrobacter sp. JK5 chromosome, complete genome [1 total record]
GCF_001427865.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	NZ_LMHH01000001.1 Altererythrobacter sp. Root672 contig_1, whole genome shotgun sequence [5 total records]
GCF_000013005.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NC_007722.1 Erythrobacter litoralis HTCC2594, complete sequence [1 total record]
GCF_019429485.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	NZ_JAHXZN010000010.1 Sphingomonas citri strain RRHST34 NODE_10_length_113280_cov_52.082119, whole genome shotgun sequence [27 total records]
GCF_002953135.1_genomic.fna	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_CP026372.1 Sphingobium sp. SCG-1 chromosome [2 total records]
GCF_001421535.1_genomic.fna	5	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	NZ_LMKN01000001.1 Sphingomonas sp. Leaf20 contig_1, whole genome shotgun sequence [15 total records]
GCF_014199625.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JACHNY010000001.1 Sphingomonas abaci strain DSM 15867 Ga0373314_01, whole genome shotgun sequence [42 total records]
GCF_003967075.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_AP018664.1 Sphingobium amiense strain DSM 16289 chromosome, complete genome [7 total records]
GCA_027214145.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	JAPWHG010000010.1 Sphingomonadaceae bacterium G21617-S1 NODE_10_length_182815_cov_102.412, whole genome shotgun sequence [81 total records]
GCF_031457495.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAVDWM010000001.1 Sphingopyxis sp. BE259 Ga0454560_01, whole genome shotgun sequence [1 total record]
GCA_947500645.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	CANMSD010000001.1 uncultured Erythrobacter sp. isolate 2-911.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [5 total records]
GCF_004795895.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP039250.1 Sphingopyxis sp. PAMC25046 chromosome, complete genome [1 total record]
GCF_001468395.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_LNSG01000001.1 Sphingopyxis sp. H073 H073_contig000001, whole genome shotgun sequence [25 total records]
GCF_020179475.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAILXZ010000001.1 Novosphingobium huizhouense strain c7 NODE_1_length_1671128_cov_96.737564, whole genome shotgun sequence [9 total records]
GCA_947495985.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANMBD010000001.1 uncultured Sphingomonadaceae bacterium isolate 4-32_2.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [33 total records]
GCF_034424525.1_genomic.fna	7	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	0	NZ_CP139979.1 Sphingobium yanoikuyae strain HAMBI_1842 chromosome, complete genome [7 total records]
GCF_007995095.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_VOPY01000001.1 Sphingorhabdus soli strain D-2Q-5-6 NODE_1_length_1338471_cov_371.267, whole genome shotgun sequence [4 total records]
GCF_029590555.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	NZ_CP081001.1 Sphingobium sp. V4 chromosome, complete genome [4 total records]
GCF_003171655.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	NZ_QFZL01000010.1 Sphingosinithalassobacter portus strain FM6 Scaffold10_1, whole genome shotgun sequence [17 total records]
GCF_014196635.1_genomic.fna	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	NZ_JACIEB010000001.1 Sphingobium fontiphilum strain DSM 29348 Ga0373250_01, whole genome shotgun sequence [19 total records]
GCA_947488155.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANKYK010000001.1 uncultured Erythrobacter sp. isolate 2-204.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [7 total records]
GCF_029870595.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	NZ_JAPDIR010000010.1 Sphingomonas sp. CBMAI 2297 NODE_10_length_181095_cov_57.243074, whole genome shotgun sequence [31 total records]
GCF_000722875.1_genomic.fna	6	0	0	0	0	1	0	0	1	0	0	0	3	0	0	1	0	0	NZ_JFHR01000001.1 Sphingobium chlorophenolicum strain NBRC 16172 contig000001, whole genome shotgun sequence [121 total records]
GCA_018139225.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	JAGSNX010000001.1 Microvirga sp. SRT01 NODE_1_length_1251994_cov_39.631807, whole genome shotgun sequence [9 total records]
GCF_041321155.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JBGGWB010000001.1 Sphingomonas sp. IW22 contig1, whole genome shotgun sequence [43 total records]
GCF_900110035.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_FOCF01000020.1 Sphingomonas gellani strain S6-262, whole genome shotgun sequence [20 total records]
GCF_004799495.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_SSMY01000001.1 MAG: Sphingomonas sp. isolate LY.26 1, whole genome shotgun sequence [14 total records]
GCF_011762125.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAASQN010000001.1 Sphingopyxis panaciterrae strain DSM 27164 Ga0373342_01, whole genome shotgun sequence [11 total records]
GCF_001421715.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	1	NZ_LMKP01000001.1 Sphingomonas sp. Leaf22 contig_1, whole genome shotgun sequence [45 total records]
GCF_001889025.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP018154.1 Sphingorhabdus lutea strain LPB0140 chromosome, complete genome [1 total record]
GCF_018417475.1_genomic.fna	6	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	1	0	NZ_CP054856.1 Novosphingobium decolorationis strain 502str22 chromosome, complete genome [2 total records]
GCF_022664535.1_genomic.fna	9	0	0	0	0	1	0	0	1	1	1	0	3	0	0	1	1	0	NZ_JAKUJY010000001.1 Sphingobium sp. Sx8-8 1, whole genome shotgun sequence [68 total records]
GCF_900113255.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	NZ_FOOR01000064.1 Novosphingobium sp. CF614, whole genome shotgun sequence [66 total records]
GCF_003970925.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_RWJF01000001.1 Sphingomonas ginkgonis strain HMF7854 contig00001, whole genome shotgun sequence [2 total records]
GCF_001981525.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_MPSB01000001.1 Sphingomonas jeddahensis strain G39 SPHI_contig000001, whole genome shotgun sequence [28 total records]
GCA_947488625.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	CANKZR010000001.1 uncultured Sphingomonadaceae bacterium isolate 3-2009-L.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [10 total records]
GCF_900168325.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_FVZE01000036.1 Novosphingobium mathurense strain SM117, whole genome shotgun sequence [37 total records]
GCF_000331285.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_ANFX01000005.1 Porphyrobacter sp. AAP82 Contig5, whole genome shotgun sequence [46 total records]
GCF_003610805.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	NZ_RAPF01000001.1 Altericroceibacterium spongiae strain HN-Y73 contig1, whole genome shotgun sequence [34 total records]
GCA_006438735.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	RCZF01000001.1 Sphingomonas koreensis strain S11.1Y scaffold1.1, whole genome shotgun sequence [9 total records]
GCA_002083435.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	LWDJ01000001.1 MAG: Proteobacteria bacterium SG_bin6 107, whole genome shotgun sequence [51 total records]
GCA_947504155.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	CANNGF010000001.1 uncultured Erythrobacter sp. isolate 2B2-22.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [5 total records]
GCF_029543155.1_genomic.fna	4	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	NZ_JARQXA010000010.1 Sphingomonas sp. HITSZ_GF NODE_10_length_26991_cov_214.968381, whole genome shotgun sequence [13 total records]
GCF_014171475.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP048817.1 Sphingomonas sp. So64.6b chromosome, complete genome [1 total record]
GCF_003609835.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_AP017898.1 Sphingopyxis sp. FD7 chromosome, complete genome [2 total records]
GCF_023674425.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP098401.1 Sphingomonas donggukensis strain RMG20 chromosome, complete genome [1 total record]
GCF_009720245.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NZ_WJSQ01000001.1 Sphingomonas segetis strain YJ09 1, whole genome shotgun sequence [297 total records]
GCF_009856825.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	0	NZ_WVTD01000010.1 Novosphingobium silvae strain FGD1 NODE_10_length_165120_cov_35.064663, whole genome shotgun sequence [63 total records]
GCF_027912455.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP115446.1 Aurantiacibacter sp. MUD61 chromosome, complete genome [1 total record]
GCF_021043375.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	NZ_JAJNDV010000010.1 Sphingomonas sp. IC-56 NODE_10_length_132022_cov_68.493370, whole genome shotgun sequence [18 total records]
GCF_009827575.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_WTYR01000001.1 Alteriqipengyuania halimionae strain LMG 29519 NODE_1_length_2797261, whole genome shotgun sequence [2 total records]
GCF_038148795.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JBAPEU010000001.1 Sphingomonas agri strain LMG 29563 NODE_1_length_1341431_cov_228.627709, whole genome shotgun sequence [4 total records]
GCF_018449795.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	NZ_JAAVVE010000001.1 Sphingomonas sp. dw_22 1, whole genome shotgun sequence [95 total records]
GCF_001077815.2_genomic.fna	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	NZ_CP011310.1 Aurantiacibacter atlanticus strain s21-N3 chromosome, complete genome [2 total records]
GCF_000412635.1_genomic.fna	6	0	0	0	0	0	0	0	0	1	1	0	3	0	0	1	0	0	NZ_ASTG01000001.1 Sphingobium bisphenolivorans strain YL23 contig001, whole genome shotgun sequence [56 total records]
GCF_945882885.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NZ_CAMCWT010000001.1 MAG: Sandarakinorhabdus limnophila DSM 17366 isolate MH-21oct19-140 MH-21oct19-C223, whole genome shotgun sequence [121 total records]
GCF_026013415.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	NZ_JAPDOK010000001.1 Sphingomonas caeni strain LB-2 LB-2_scaffold1, whole genome shotgun sequence [21 total records]
GCF_021431965.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_CP090370.1 Erythrobacter sp. SDW2 chromosome, complete genome [1 total record]
GCF_001625325.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JRQQ01000001.1 Croceicoccus estronivorus strain MH-B5 contig1, whole genome shotgun sequence [22 total records]
GCF_002151445.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_CP016306.1 Sphingomonas sp. KC8 chromosome, complete genome [1 total record]
GCF_014199295.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JACIJH010000001.1 Sphingopyxis panaciterrulae strain DSM 27163 Ga0373341_01, whole genome shotgun sequence [35 total records]
GCF_022664465.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JAKREV010000001.1 Sphingomonas hankookensis strain KCTC 22579 NODE_1, whole genome shotgun sequence [34 total records]
GCA_947497085.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	CANMFE010000001.1 uncultured Sphingomonadaceae bacterium isolate 4-2062.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [4 total records]
GCA_040080745.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	JBEBHS010000005.1 MAG: Sphingopyxis sp. isolate SF1_2_4 NODE_109_length_117539_cov_31.542021, whole genome shotgun sequence [78 total records]
GCF_002117915.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	NZ_BDJB01000001.1 Sphingomonas sp. TZW2008, whole genome shotgun sequence [24 total records]
GCF_001046635.1_genomic.fna	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	NZ_KQ130452.1 Novosphingobium barchaimii LL02 25411_scaffold_01, whole genome shotgun sequence [19 total records]
GCF_900078365.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_LT598653.1 Uncultured Sphingopyxis sp. isolate UC10 chromosome SPPYR, complete sequence [1 total record]
GCF_900177405.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_LT840185.1 Allosphingosinicella indica strain Dd16 chromosome I [1 total record]
GCA_947494705.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	CANLVN010000001.1 uncultured Erythrobacter sp. isolate 2-602-J.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [9 total records]
GCF_019740335.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAHXZS010000010.1 Aquisediminimonas sediminicola strain CH68-4 NODE_10_length_12621_cov_66.597167, whole genome shotgun sequence [13 total records]
GCF_014230305.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_JACLAU010000100.1 Novosphingobium aerophilum strain 4Y4 NODE_100_length_1488_cov_69.221896, whole genome shotgun sequence [119 total records]
GCF_004681125.1_genomic.fna	3	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	NZ_SIHO01000001.1 Polymorphobacter arshaanensis strain DJ1R-1 Scaffold1, whole genome shotgun sequence [10 total records]
GCF_001441535.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	NZ_LMAU01000001.1 Tsuneonella troitsensis strain JCM 17037 JCM17037_1, whole genome shotgun sequence [9 total records]
GCF_009828105.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	NZ_WTYQ01000010.1 Altericroceibacterium indicum strain DSM 18604 NODE_10_length_5800, whole genome shotgun sequence [20 total records]
GCA_027533455.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	JAPZUC010000014.1 MAG: Porphyrobacter sp. isolate LE19-388.1B c_000000000918, whole genome shotgun sequence [17 total records]
GCA_000503195.1_genomic.fna	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	AYSC01000001.1 MAG: Blastomonas sp. CACIA14H2 contig00004, whole genome shotgun sequence [72 total records]
GCF_020179425.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_JAILYM010000010.1 Novosphingobium percolationis strain c1 NODE_10_length_97344_cov_67.932306_10, whole genome shotgun sequence [25 total records]
GCF_014199255.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	NZ_JACIJF010000001.1 Sphingomonas xinjiangensis strain DSM 26736 Ga0373338_01, whole genome shotgun sequence [64 total records]
GCF_032852305.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP136594.1 Parasphingorhabdus sp. SCSIO 66989 chromosome, complete genome [2 total records]
GCF_014652615.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NZ_BMZD01000001.1 Novosphingobium arvoryzae strain KCTC 32422 sequence01, whole genome shotgun sequence [22 total records]
GCF_004792695.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	NZ_SRXU01000010.1 Sphingomonas naasensis strain KIS18-15 NODE_10_length_117888_cov_53.205321, whole genome shotgun sequence [19 total records]
GCF_002288825.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_NSLI01000001.1 Sphingomonas lenta strain 1PNM-20 contig1, whole genome shotgun sequence [10 total records]
GCF_014207235.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JACHDA010000001.1 Sphingopyxis sp. JAI128 Ga0401629_01, whole genome shotgun sequence [15 total records]
GCF_013344685.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP050137.1 Sphingomonas sp. CL5.1 chromosome, complete genome [2 total records]
GCF_013260645.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_CP053921.1 Erythrobacter mangrovi strain EB310 chromosome, complete genome [1 total record]
GCA_024236175.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	JACKKY010000001.1 MAG: Novosphingobium sp. isolate HK-STAS-PROT-77 HK-STAS-PROT-77_1, whole genome shotgun sequence [7 total records]
GCF_014203955.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JACHKA010000001.1 Sphingobium lignivorans strain B1D3A Ga0417167_01, whole genome shotgun sequence [1 total record]
GCA_947504025.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	CANNFX010000001.1 uncultured Sphingomonadaceae bacterium isolate YR2-318.fasta genome assembly, contig: NODE_1, whole genome shotgun sequence [6 total records]
GCF_000739895.2_genomic.fna	5	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	NZ_BBJS01000081.2 Sphingomonas paucimobilis NBRC 13935, whole genome shotgun sequence [79 total records]
GCA_025698865.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	JAILWQ010000001.1 MAG: Erythrobacter sp. isolate ECS31B5 ECS31B5_1, whole genome shotgun sequence [38 total records]
GCA_041877245.1_genomic.fna	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	JBHDJI010000001.1 Sphingobium sp. sgz301304 L176_scaffold1, whole genome shotgun sequence [35 total records]
GCF_004345855.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	NZ_SLXN01000001.1 Sphingomonas sp. BK235 Ga0307674_101, whole genome shotgun sequence [24 total records]
GCF_011927725.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JAATJC010000001.1 Sphingomonas kaistensis strain DSM 16846 Ga0373220_01, whole genome shotgun sequence [1 total record]
GCF_040049155.1_genomic.fna	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	NZ_JBDZDK010000001.1 Sphingomonas sp. VNH70 contig1, whole genome shotgun sequence [85 total records]
GCF_001661675.2_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	NZ_CP019602.1 Croceicoccus marinus strain E4A9 chromosome, complete genome [3 total records]
GCF_039652585.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JBDIZK010000001.1 Sphingomonas sp. HF-S3 contig1, whole genome shotgun sequence [27 total records]
GCF_001591025.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	NZ_BCTZ01000001.1 Sphingomonas soli NBRC 100801, whole genome shotgun sequence [34 total records]
GCF_027920805.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	NZ_JANWOI010000001.1 Govania unica strain LMG 31809 contig00001, whole genome shotgun sequence [9 total records]
GCF_025340265.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	NZ_CP022707.1 Novosphingobium sp. 9 chromosome 1, complete sequence [2 total records]
GCF_001757355.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	NZ_MINO01000001.1 Sphingobium phenoxybenzoativorans strain SC_3 contig00001, whole genome shotgun sequence [189 total records]
GCF_019880585.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	NZ_JAINVV010000015.1 Sphingomonas colocasiae strain JCM 31229 Scaffold10_1, whole genome shotgun sequence [23 total records]
GCF_015475875.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_JADKYM010000001.1 Sphingopyxis solisilvae strain R366 NODE_1, whole genome shotgun sequence [49 total records]
GCF_008579165.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	NZ_BKCN01000001.1 Iodidimonas nitroreducens strain Q-1 sequence01, whole genome shotgun sequence [51 total records]
GCF_026586795.1_genomic.fna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NZ_JAPFGY010000010.1 Erythrobacter sp. WG NODE_10_length_103216_cov_76.716906, whole genome shotgun sequence [58 total records]
GCF_004151485.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_SBFF01000001.1 Sphingosinicella sp. CPCC 101087 Scaffold1, whole genome shotgun sequence [35 total records]
GCF_014595975.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JABWGQ010000042.1 Sphingopyxis sp. LK2115 1009, whole genome shotgun sequence [61 total records]
GCF_900108295.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	NZ_FNWK01000005.1 Sphingopyxis sp. YR583, whole genome shotgun sequence [5 total records]
GCF_016019885.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	NZ_JAEANY010000001.1 Aurantiacibacter sediminis strain JGD-13 NODE_1_length_1080203_cov_40.937514, whole genome shotgun sequence [4 total records]
GCF_009827335.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	NZ_WTYH01000001.1 Aurantiacibacter arachoides strain RC4-10-4 NODE_1_length_2941591, whole genome shotgun sequence [1 total record]
GCF_020985305.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_CP087588.1 Croceicoccus sp. Ery15 chromosome, complete genome [1 total record]
GCF_025548555.1_genomic.fna	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	NZ_JAJLPA010000001.1 Sphingomonas sp. A2-49 1, whole genome shotgun sequence [51 total records]
GCF_014217605.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_CP043639.1 Sphingomonas sp. NBWT7 chromosome, complete genome [2 total records]
GCF_019264355.1_genomic.fna	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NZ_JAHVAH010000001.1 Sphingomicrobium clamense strain B8 contig1, whole genome shotgun sequence [1 total record]
GCF_019711355.1_genomic.fna	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	NZ_CP081297.1 Qipengyuania psychrotolerans strain 1XM2-8 chromosome [1 total record]
GCF_014197105.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	NZ_JACIEV010000001.1 Sphingomonas jinjuensis strain YC6723 Ga0373323_01, whole genome shotgun sequence [33 total records]
GCF_011762005.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_JAASQU010000001.1 Qipengyuania flava strain DSM 16421 Ga0373315_01, whole genome shotgun sequence [5 total records]
GCF_000186705.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_AEUE01000026.1 Citromicrobium sp. JLT1363 contig00026, whole genome shotgun sequence [14 total records]
GCF_035998905.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NZ_DASYHG010000001.1 MAG: Sphingopyxis sp. isolate SMAG_U4234 k141_10447, whole genome shotgun sequence [30 total records]
GCA_002375465.1_genomic.fna	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	DFLT01000014.1 MAG TPA_asm: Alphaproteobacteria bacterium UBA3612 UBA3612_contig_106, whole genome shotgun sequence [19 total records]
GCF_003391115.1_genomic.fna	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	NZ_QTJP01000001.1 Sphingomonas crusticola strain MIMD3 contig1, whole genome shotgun sequence [2 total records]
GCF_011762195.1_genomic.fna	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	NZ_JAASQK010000001.1 Sphingomonas oligoaromativorans strain DSM 102246 Ga0373361_01, whole genome shotgun sequence [27 total records]
