HumGut_name	HumGut_tax_id	cluster975	cluster95	gtdbtk_tax_id	gtdbtk_organism_name	gtdbtk_taxonomy	ncbi_tax_id	ncbi_organism_name	ncbi_rank	prevalence_score	metagenomes_present	completeness	contamination	GC	genome_size	source	genome_type	cluster975_size	cluster95_size	genome_file	ftp_download
HumGut_18088	3018088	18088	393	4028319	s__CAG-110 sp900544705	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900544705	172733	uncultured Clostridiales bacterium	species	0.8025090628183361	96	62.12	0.87	0.588	1534290	UHGG	MAG	1	40	GUT_GENOME111081.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00715/genomes1/GUT_GENOME111081.gff.gz
HumGut_18089	3018089	18089	2657	4032288	s__Allisonella histaminiformans	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Allisonella;s__Allisonella histaminiformans	209880	Allisonella histaminiformans	species	0.802496715336729	117	77.27	0.22	0.4668	1146969	UHGG	MAG	7	37	GUT_GENOME043852.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-029/MGYG-HGUT-02990/genomes1/GUT_GENOME043852.gff.gz
HumGut_18090	3018090	18090	2658	4039381	s__Parasutterella sp900552195	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp900552195	286133	uncultured Sutterella sp.	species	0.8024863460667798	417	94.49	4.38	0.4891	2227205	UHGG	MAG	30	47	GUT_GENOME041339.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-012/MGYG-HGUT-01294/genomes1/GUT_GENOME041339.gff.gz
HumGut_18091	3018091	18091	1474	4020143	s__Phocaeicola sp000434735	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000434735	1262741	Bacteroides sp. CAG:530	species	0.8024740025466893	91	56.99	0.09	0.42829999999999996	1968264	UHGG	MAG	6	114	GUT_GENOME052099.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-019/MGYG-HGUT-01963/genomes1/GUT_GENOME052099.gff.gz
HumGut_18092	3018092	18092	1032	4020073	s__Bacteroides massiliensis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	1841865	Mediterranea massiliensis	species	0.8024627821165817	28	97.05	1.12	0.5301	3176144	UHGG	MAG	1	38	GUT_GENOME278036.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-040/MGYG-HGUT-04019/genomes1/GUT_GENOME278036.gff.gz
HumGut_18093	3018093	18093	530	4028626	s__Ruminococcus_C callidus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	411473	Ruminococcus callidus ATCC 27760	strain	0.8024563868138087	377	72.32	0.84	0.5223	1771440	UHGG	MAG	1	582	GUT_GENOME268698.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-022/MGYG-HGUT-02295/genomes1/GUT_GENOME268698.gff.gz
HumGut_18094	3018094	18094	726	4027123	s__Agathobacter sp900543445	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp900543445	1339173	uncultured Lachnobacterium sp.	species	0.8024447393887946	79	67.13	1.47	0.4578	1809744	UHGG	MAG	1	77	GUT_GENOME006279.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-016/MGYG-HGUT-01637/genomes1/GUT_GENOME006279.gff.gz
HumGut_18095	3018095	18095	2649	4028327	s__CAG-110 sp900549495	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900549495	172733	uncultured Clostridiales bacterium	species	0.8024401720430108	10	96.71	2.43	0.5742	2193767	UHGG	MAG	1	6	GUT_GENOME244747.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-038/MGYG-HGUT-03824/genomes1/GUT_GENOME244747.gff.gz
HumGut_18096	3018096	18096	529	4032173	s__Phascolarctobacterium_A succinatutens	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	626939	Phascolarctobacterium succinatutens YIT 12067	strain	0.8024341519524618	432	94.59	3.15	0.4765	2048203	UHGG	MAG	3	800	GUT_GENOME015351.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01365/genomes1/GUT_GENOME015351.gff.gz
HumGut_18097	3018097	18097	601	4027415	s__Enterocloster bolteae	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	208479	Clostridium bolteae	species	0.8024155588568195	359	83.9	3.59	0.5136	3222697	UHGG	MAG	1	455	GUT_GENOME165743.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-014/MGYG-HGUT-01493/genomes1/GUT_GENOME165743.gff.gz
HumGut_18098	3018098	18098	528	4032292	s__Dialister sp000434475	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475	1262870	Dialister sp. CAG:486	species	0.8024059736842105	262	64.45	0.63	0.5336	1402742	UHGG	MAG	4	654	GUT_GENOME181186.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00725/genomes1/GUT_GENOME181186.gff.gz
HumGut_18099	3018099	18099	2659	4005294	g__Rothia	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__	1952259	Micrococcaceae bacterium UBA5788	species	0.80240176032824	21	62.72	0.44	0.5938	1533001	UHGG	MAG	18	22	GUT_GENOME076663.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-012/MGYG-HGUT-01258/genomes1/GUT_GENOME076663.gff.gz
HumGut_18100	3018100	18100	826	4027956	s__CAG-177 sp003514385	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	1898205	Ruminococcaceae bacterium	species	0.8023917770232032	613	88.55	1.74	0.5199	1885124	UHGG	MAG	1	1666	GUT_GENOME014718.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00723/genomes4/GUT_GENOME014718.gff.gz
HumGut_18101	3018101	18101	1780	4032174	s__Phascolarctobacterium_A succinatutens_A	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_A	1263101	Phascolarctobacterium succinatutens CAG:287	strain	0.8023911482739106	205	52.5	0.3	0.45189999999999997	1530270	UHGG	MAG	1	68	GUT_GENOME263733.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-005/MGYG-HGUT-00591/genomes1/GUT_GENOME263733.gff.gz
HumGut_18102	3018102	18102	2660	4031831	s__CAG-533 sp900553855	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-533;s__CAG-533 sp900553855	658143	uncultured Tenericutes bacterium	species	0.8023893885116016	61	76.4	1.5	0.2758	746568	UHGG	MAG	14	16	GUT_GENOME163106.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-042/MGYG-HGUT-04226/genomes1/GUT_GENOME163106.gff.gz
HumGut_18103	3018103	18103	529	4032173	s__Phascolarctobacterium_A succinatutens	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	626939	Phascolarctobacterium succinatutens YIT 12067	strain	0.8023839533106961	442	94.81	1.32	0.4793	1955320	UHGG	MAG	1	800	GUT_GENOME268160.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01365/genomes1/GUT_GENOME268160.gff.gz
HumGut_18104	3018104	18104	1853	4020355	s__Prevotella sp900290275	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900290275	2079531	Prevotella sp. Marseille-P4119	species	0.8023823831352574	132	94.44	0	0.4524	2844016	UHGG	MAG	20	179	GUT_GENOME221248.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-021/MGYG-HGUT-02108/genomes1/GUT_GENOME221248.gff.gz
HumGut_18105	3018105	18105	618	4005776	g__Prevotella	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	1262938	Prevotella sp. CAG:924	species	0.8023796884550085	322	65.92	0	0.4567	2025007	UHGG	MAG	44	525	GUT_GENOME163792.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-017/MGYG-HGUT-01770/genomes1/GUT_GENOME163792.gff.gz
HumGut_18106	3018106	18106	2312	4017112	s__Rothia sp001808955	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia sp001808955	1715008	Rothia sp. HMSC078H08	species	0.8023609122807017	31	86.33	0	0.6024	1801756	UHGG	MAG	1	55	GUT_GENOME185249.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-012/MGYG-HGUT-01269/genomes1/GUT_GENOME185249.gff.gz
HumGut_18107	3018107	18107	2312	4017105	s__Rothia mucilaginosa	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa	553201	Rothia mucilaginosa ATCC 25296	strain	0.8023568613469156	29	99.33333333333333	0	0.5946892247887755	2331353	RefSeq	Scaffold	2	55	GCF_001815155.1_ASM181515v1_genomic.fna.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/815/155/GCF_001815155.1_ASM181515v1/GCF_001815155.1_ASM181515v1_genomic.fna.gz
HumGut_18108	3018108	18108	352	4020467	s__Prevotella stercorea	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea	1002367	Prevotella stercorea DSM 18206	strain	0.8023542164685908	234	90.95	0.37	0.49689999999999995	2369690	UHGG	MAG	5	406	GUT_GENOME039243.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-002/MGYG-HGUT-00215/genomes1/GUT_GENOME039243.gff.gz
HumGut_18109	3018109	18109	529	4032173	s__Phascolarctobacterium_A succinatutens	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	626939	Phascolarctobacterium succinatutens YIT 12067	strain	0.8023448559705716	440	97.6	0.9	0.4792	2144201	UHGG	MAG	2	800	GUT_GENOME024875.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01365/genomes1/GUT_GENOME024875.gff.gz
HumGut_18110	3018110	18110	2592	4041064	s__Leclercia sp002902985	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia sp002902985	1920114	Leclercia sp. LSNIH1	species	0.8023398718166384	1	99.70238095238095	0.220734126984127	0.5600217171873536	4877243	RefSeq	Contig	6	12	GCF_009848385.1_ASM984838v1_genomic.fna.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/848/385/GCF_009848385.1_ASM984838v1/GCF_009848385.1_ASM984838v1_genomic.fna.gz
HumGut_18111	3018111	18111	1490	4028006	s__Eubacterium_R sp000434995	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	1263019	Firmicutes bacterium CAG:341	species	0.8023374830220713	285	77.29	1.68	0.3668	1462079	UHGG	MAG	2	698	GUT_GENOME154089.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-017/MGYG-HGUT-01737/genomes1/GUT_GENOME154089.gff.gz
HumGut_18112	3018112	18112	1733	4041445	s__Haemophilus_D parainfluenzae_K	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae_K	729	Haemophilus parainfluenzae	species	0.8023364114318053	397	89.38	1.67	0.39520000000000005	1777455	UHGG	MAG	1	42	GUT_GENOME176439.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-009/MGYG-HGUT-00993/genomes1/GUT_GENOME176439.gff.gz
HumGut_18113	3018113	18113	2661	4027187	s__Blautia_A sp900547615	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900547615	765821	uncultured Blautia sp.	species	0.8023213296547821	10	93.43	1.27	0.4268	2850926	UHGG	MAG	7	7	GUT_GENOME006959.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-012/MGYG-HGUT-01224/genomes1/GUT_GENOME006959.gff.gz
HumGut_18114	3018114	18114	529	4032173	s__Phascolarctobacterium_A succinatutens	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	626939	Phascolarctobacterium succinatutens YIT 12067	strain	0.80231877221279	452	64.5	0.9	0.474	1305646	UHGG	MAG	5	800	GUT_GENOME057498.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01365/genomes2/GUT_GENOME057498.gff.gz
HumGut_18115	3018115	18115	2212	4008317	g__UMGS1696	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__	172733	uncultured Clostridiales bacterium	species	0.8023162925863044	154	90.74	0.34	0.4863	2587037	UHGG	MAG	2	27	GUT_GENOME070252.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-039/MGYG-HGUT-03963/genomes1/GUT_GENOME070252.gff.gz
HumGut_18116	3018116	18116	529	4032174	s__Phascolarctobacterium_A succinatutens_A	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_A	1263101	Phascolarctobacterium succinatutens CAG:287	strain	0.8023158305036785	442	98.27	1.5	0.47600000000000003	2071563	UHGG	MAG	1	800	GUT_GENOME163108.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01365/genomes1/GUT_GENOME163108.gff.gz
HumGut_18117	3018117	18117	875	4030388	s__Holdemanella biformis	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	518637	Holdemanella biformis DSM 3989	strain	0.8023110149971704	264	97.3	1.79	0.3342	2450808	UHGG	MAG	1	420	GUT_GENOME084400.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-017/MGYG-HGUT-01711/genomes1/GUT_GENOME084400.gff.gz
HumGut_18118	3018118	18118	529	4032173	s__Phascolarctobacterium_A succinatutens	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	626939	Phascolarctobacterium succinatutens YIT 12067	strain	0.802310837860781	438	98.1	0.9	0.4842	1977516	UHGG	MAG	2	800	GUT_GENOME021726.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01365/genomes2/GUT_GENOME021726.gff.gz
HumGut_18119	3018119	18119	257	4020263	s__Prevotella sp001275135	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp001275135	1676614	Prevotella sp. 109	species	0.802298500565931	169	51.53	0	0.4771	2063560	UHGG	MAG	3	260	GUT_GENOME062072.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-023/MGYG-HGUT-02394/genomes1/GUT_GENOME062072.gff.gz
HumGut_18120	3018120	18120	528	4032292	s__Dialister sp000434475	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475	1262870	Dialister sp. CAG:486	species	0.8022959040747029	254	89.56	1.27	0.5257999999999999	2121893	UHGG	MAG	2	654	GUT_GENOME237071.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00725/genomes1/GUT_GENOME237071.gff.gz
HumGut_18121	3018121	18121	1389	4021113	s__Parabacteroides sp000436495	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp000436495	1262913	Parabacteroides sp. CAG:409	species	0.8022905189586871	58	93.36	4.81	0.4264	3379185	UHGG	MAG	5	58	GUT_GENOME039883.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-022/MGYG-HGUT-02218/genomes1/GUT_GENOME039883.gff.gz
HumGut_18122	3018122	18122	1991	4032176	s__Phascolarctobacterium sp000436095	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp000436095	1262915	Phascolarctobacterium sp. CAG:266	species	0.802287753254103	238	91.07	1.2	0.4681	1594563	UHGG	MAG	3	541	GUT_GENOME205327.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-043/MGYG-HGUT-04337/genomes1/GUT_GENOME205327.gff.gz
HumGut_18123	3018123	18123	2210	4026715	s__SFMI01 sp004556155	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__SFMI01;s__SFMI01 sp004556155	1898207	Clostridiales bacterium	species	0.8022663972835314	228	59.93	0.27	0.6072	1498187	UHGG	MAG	1	101	GUT_GENOME220352.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-040/MGYG-HGUT-04052/genomes1/GUT_GENOME220352.gff.gz
HumGut_18124	3018124	18124	1831	4028235	s__CAG-448 sp003150135	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp003150135	1898205	Ruminococcaceae bacterium	species	0.8022633254103	221	77.08	1.23	0.609	1763215	UHGG	MAG	3	194	GUT_GENOME180925.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-033/MGYG-HGUT-03306/genomes1/GUT_GENOME180925.gff.gz
HumGut_18125	3018125	18125	1945	4019734	s__Senegalimassilia anaerobia	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia	1034345	Senegalimassilia anaerobia JC110	strain	0.8022611522354273	118	94.35	4.03	0.6236999999999999	2033238	UHGG	MAG	3	68	GUT_GENOME085037.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01387/genomes1/GUT_GENOME085037.gff.gz
HumGut_18126	3018126	18126	2524	4031254	s__Streptococcus sanguinis_F	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sanguinis_F	1305	Streptococcus sanguinis	species	0.8022583022071307	9	100	1.2172284644194757	0.4311819976873297	2366195	RefSeq	Contig	1	2	GCF_003944465.1_ASM394446v1_genomic.fna.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/944/465/GCF_003944465.1_ASM394446v1/GCF_003944465.1_ASM394446v1_genomic.fna.gz
HumGut_18127	3018127	18127	1945	4019734	s__Senegalimassilia anaerobia	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia	1034345	Senegalimassilia anaerobia JC110	strain	0.8022561208262592	175	95.06	1.76	0.6227	1983971	UHGG	MAG	1	68	GUT_GENOME258389.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01387/genomes1/GUT_GENOME258389.gff.gz
HumGut_18128	3018128	18128	2662	4026739	s__CAG-475 sp000434435	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-475;s__CAG-475 sp000434435	1263026	Firmicutes bacterium CAG:475	species	0.8022538822863611	112	78.75	0	0.46880000000000005	1465708	UHGG	MAG	153	257	GUT_GENOME233493.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-007/MGYG-HGUT-00705/genomes1/GUT_GENOME233493.gff.gz
HumGut_18129	3018129	18129	530	4028626	s__Ruminococcus_C callidus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	411473	Ruminococcus callidus ATCC 27760	strain	0.8022385563101302	390	50.54	0.02	0.5176	1367547	UHGG	MAG	1	582	GUT_GENOME079871.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-022/MGYG-HGUT-02295/genomes2/GUT_GENOME079871.gff.gz
HumGut_18130	3018130	18130	2663	4008400	g__Ruminococcus	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	1674843	Clostridiales bacterium Firm_05	species	0.8022382821165818	1	87.25	0	0.4128	1830065	UHGG	MAG	1	4	GUT_GENOME249836.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-043/MGYG-HGUT-04384/genomes1/GUT_GENOME249836.gff.gz
HumGut_18131	3018131	18131	529	4032173	s__Phascolarctobacterium_A succinatutens	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	626939	Phascolarctobacterium succinatutens YIT 12067	strain	0.802236045557442	394	97.31	1.5	0.4732	2192600	UHGG	MAG	2	800	GUT_GENOME228161.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01365/genomes2/GUT_GENOME228161.gff.gz
HumGut_18132	3018132	18132	173	4028007	s__Eubacterium_R sp000436835	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835	1262886	Eubacterium sp. CAG:251	species	0.8022357320316922	491	71.85	1.68	0.3896	1273967	UHGG	MAG	1	1213	GUT_GENOME226764.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-006/MGYG-HGUT-00646/genomes1/GUT_GENOME226764.gff.gz
HumGut_18133	3018133	18133	2126	4040875	s__Citrobacter portucalensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter portucalensis	1639133	Citrobacter portucalensis	species	0.8022357020373514	49	99.86772486772486	0.4526289682539682	0.5166570672075947	5359677	RefSeq	Complete Genome	6	103	GCF_013899325.1_ASM1389932v1_genomic.fna.gz	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/899/325/GCF_013899325.1_ASM1389932v1/GCF_013899325.1_ASM1389932v1_genomic.fna.gz
HumGut_18134	3018134	18134	1054	4032362	s__Veillonella parvula_A	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	29466	Veillonella parvula	species	0.8022293907753254	421	77.06	0.83	0.40130000000000005	1491208	UHGG	MAG	2	720	GUT_GENOME224554.fna.gz	ftp://ftp.ebi.ac.uk/pub/databases/metagenomics/mgnify_genomes/human-gut/2019_09/all_genomes/MGYG-HGUT-013/MGYG-HGUT-01349/genomes2/GUT_GENOME224554.gff.gz
