genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	MAG_status.x	OLD_gtdb_classification	gtdbtk_organism_name	ncbi_organism_name	Contamination (%)	Completeness (%)	cluster95	Database	Domain	Phylum	Class	Order	Family	Genus	Species	MAG_status.y	shared_name	product_1
GCF_902706405.1_n18098v0.1_genomic	krakentaxid3023368HumGut_23368_1	1	175223	209402	FALSE	cellulose-type-1				kraken:taxid|3023368|HumGut_23368_1 NZ_CACSLG010000001.1 Raoultella sp. 18098 isolate 18098_WYC41_B4, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella terrigena	s__Raoultella terrigena	Raoultella terrigena	3.20381215686515	100	3851	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella terrigena	HQ	krakentaxid3023368HumGut_23368_1.region001.gbk_region_1	cellulose-type-1
GCF_902706405.1_n18098v0.1_genomic	krakentaxid3023368HumGut_23368_1	1	175223	209402	FALSE	cellulose-type-2				kraken:taxid|3023368|HumGut_23368_1 NZ_CACSLG010000001.1 Raoultella sp. 18098 isolate 18098_WYC41_B4, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella terrigena	s__Raoultella terrigena	Raoultella terrigena	3.20381215686515	100	3851	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella terrigena	HQ	krakentaxid3023368HumGut_23368_1.region001.gbk_region_1	cellulose-type-2
GCF_902706405.1_n18098v0.1_genomic	krakentaxid3023368HumGut_23368_16	1	95061	135134	TRUE	putative_wzy_dependent				kraken:taxid|3023368|HumGut_23368_16 NZ_CACSLG010000016.1 Raoultella sp. 18098 isolate 18098_WYC41_B4, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella terrigena	s__Raoultella terrigena	Raoultella terrigena	3.20381215686515	100	3851	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella terrigena	HQ	krakentaxid3023368HumGut_23368_16.region001.gbk_region_1	Uncharacterised
GCF_902706405.1_n18098v0.1_genomic	krakentaxid3023368HumGut_23368_30	1	45804	65578	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3023368|HumGut_23368_30 NZ_CACSLG010000030.1 Raoultella sp. 18098 isolate 18098_WYC41_B4, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella terrigena	s__Raoultella terrigena	Raoultella terrigena	3.20381215686515	100	3851	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Klebsiella	s__Klebsiella terrigena	HQ	krakentaxid3023368HumGut_23368_30.region001.gbk_region_1	Uncharacterised
GCF_014202115.1_ASM1420211v1_genomic	krakentaxid3012427HumGut_12427_1	1	71935	89691	FALSE	pel-positive				kraken:taxid|3012427|HumGut_12427_1 NZ_JACHFW010000001.1 Catenibacillus scindens strain DSM 106146 Ga0415378_01, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7096;s__	g__UBA7096	uncultured Clostridiales bacterium	0.671140939597315	98.993288590604	1615	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catenibacillus	s__Catenibacillus scindens	HQ	krakentaxid3012427HumGut_12427_1.region001.gbk_region_1	pel-positive
GCF_014202115.1_ASM1420211v1_genomic	krakentaxid3012427HumGut_12427_4	1	0	43904	TRUE	putative_ABC_dependent_NO_OPX				kraken:taxid|3012427|HumGut_12427_4 NZ_JACHFW010000004.1 Catenibacillus scindens strain DSM 106146 Ga0415378_04, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7096;s__	g__UBA7096	uncultured Clostridiales bacterium	0.671140939597315	98.993288590604	1615	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catenibacillus	s__Catenibacillus scindens	HQ	krakentaxid3012427HumGut_12427_4.region001.gbk_region_1	Uncharacterised
GCF_014202115.1_ASM1420211v1_genomic	krakentaxid3012427HumGut_12427_11	1	927	32636	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3012427|HumGut_12427_11 NZ_JACHFW010000011.1 Catenibacillus scindens strain DSM 106146 Ga0415378_11, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7096;s__	g__UBA7096	uncultured Clostridiales bacterium	0.671140939597315	98.993288590604	1615	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Catenibacillus	s__Catenibacillus scindens	HQ	krakentaxid3012427HumGut_12427_11.region001.gbk_region_1	Uncharacterised
GUT_GENOME223463	krakentaxid3001743HumGut_1743_236	1	11855	24605	TRUE	pel-like				kraken:taxid|3001743|HumGut_1743_236 GUT_GENOME223463_236	Synthase	2	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_H	s__Faecalibacterium prausnitzii_H	Faecalibacterium prausnitzii	3.81	96.64	108	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium hattorii	HQ	krakentaxid3001743HumGut_1743_236.region001.gbk_region_1	pel-like
GCF_014169075.1_ASM1416907v1_genomic	krakentaxid3025147HumGut_25147_1	1	269791	293789	FALSE	cellulose-type-2				kraken:taxid|3025147|HumGut_25147_1 NZ_AP022057.1 Klebsiella sp. WP4-W18-ESBL-05	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata_B	s__Kluyvera ascorbata_B	Kluyvera ascorbata	1.3460219478738	98.9711934156379	4224	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Kluyvera	s__Kluyvera ascorbata_B	HQ	krakentaxid3025147HumGut_25147_1.region001.gbk_region_1	cellulose-type-2
GCF_014169075.1_ASM1416907v1_genomic	krakentaxid3025147HumGut_25147_1	2	2765591	2781387	FALSE	PNAG-pga				kraken:taxid|3025147|HumGut_25147_1 NZ_AP022057.1 Klebsiella sp. WP4-W18-ESBL-05	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata_B	s__Kluyvera ascorbata_B	Kluyvera ascorbata	1.3460219478738	98.9711934156379	4224	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Kluyvera	s__Kluyvera ascorbata_B	HQ	krakentaxid3025147HumGut_25147_1.region002.gbk_region_1	PNAG-pga
GCF_014169075.1_ASM1416907v1_genomic	krakentaxid3025147HumGut_25147_1	3	3006536	3037704	FALSE	colanic				kraken:taxid|3025147|HumGut_25147_1 NZ_AP022057.1 Klebsiella sp. WP4-W18-ESBL-05	Wzx/Wzy	3	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata_B	s__Kluyvera ascorbata_B	Kluyvera ascorbata	1.3460219478738	98.9711934156379	4224	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Kluyvera	s__Kluyvera ascorbata_B	HQ	krakentaxid3025147HumGut_25147_1.region003.gbk_region_1	colanic
GCF_014169075.1_ASM1416907v1_genomic	krakentaxid3025147HumGut_25147_1	4	4769268	4790931	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3025147|HumGut_25147_1 NZ_AP022057.1 Klebsiella sp. WP4-W18-ESBL-05	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata_B	s__Kluyvera ascorbata_B	Kluyvera ascorbata	1.3460219478738	98.9711934156379	4224	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Kluyvera	s__Kluyvera ascorbata_B	HQ	krakentaxid3025147HumGut_25147_1.region004.gbk_region_1	Uncharacterised
GCF_014169075.1_ASM1416907v1_genomic	krakentaxid3025147HumGut_25147_2	1	155194	171019	TRUE	PNAG-pga				kraken:taxid|3025147|HumGut_25147_2 NZ_AP022058.1 Klebsiella sp. WP4-W18-ESBL-05 plasmid pWP4-W18-ESBL-05_1, complete sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata_B	s__Kluyvera ascorbata_B	Kluyvera ascorbata	1.3460219478738	98.9711934156379	4224	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Kluyvera	s__Kluyvera ascorbata_B	HQ	krakentaxid3025147HumGut_25147_2.region001.gbk_region_1	PNAG-pga
GCF_007113615.1_ASM711361v1_genomic	krakentaxid3013854HumGut_13854_182	1	54902	68170	FALSE	PNAG-pga-like				kraken:taxid|3013854|HumGut_13854_182 NZ_SDBL01000011.1 Acinetobacter baumannii strain O2-3 NODE_11_length_129187_cov_106.420665, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	s__Acinetobacter baumannii	Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841	3.71005213610221	99.9812523434571	1861	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter baumannii	HQ	krakentaxid3013854HumGut_13854_182.region001.gbk_region_1	PNAG-pga-like
GCF_007113615.1_ASM711361v1_genomic	krakentaxid3013854HumGut_13854_267	1	76033	91548	FALSE	PNAG-pga				kraken:taxid|3013854|HumGut_13854_267 NZ_SDBL01000012.1 Acinetobacter baumannii strain O2-3 NODE_12_length_122159_cov_103.854751, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	s__Acinetobacter baumannii	Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841	3.71005213610221	99.9812523434571	1861	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter baumannii	HQ	krakentaxid3013854HumGut_13854_267.region001.gbk_region_1	PNAG-pga
GCF_007113615.1_ASM711361v1_genomic	krakentaxid3013854HumGut_13854_336	1	14419	57844	TRUE	putative_wzy_dependent				kraken:taxid|3013854|HumGut_13854_336 NZ_SDBL01000019.1 Acinetobacter baumannii strain O2-3 NODE_19_length_82205_cov_116.253649, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	s__Acinetobacter baumannii	Acinetobacter baumannii ATCC 19606 = CIP 70.34 = JCM 6841	3.71005213610221	99.9812523434571	1861	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter baumannii	HQ	krakentaxid3013854HumGut_13854_336.region001.gbk_region_1	Uncharacterised
GCF_014204255.1_ASM1420425v1_genomic	krakentaxid3024828HumGut_24828_12	1	0	51171	TRUE	putative_wzy_dependent				kraken:taxid|3024828|HumGut_24828_12 NZ_JACHKU010000012.1 Acinetobacter johnsonii strain S00071 Ga0436294_12, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	s__Acinetobacter johnsonii	Acinetobacter johnsonii CIP 64.6	1.00456621004566	100	4149	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__Acinetobacter johnsonii	HQ	krakentaxid3024828HumGut_24828_12.region001.gbk_region_1	Uncharacterised
GUT_GENOME191450	krakentaxid3017970HumGut_17970_1	1	204680	237103	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3017970|HumGut_17970_1 GUT_GENOME191450_1	Uncharacterised	1	HQ	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__CAG-1427 sp000435675	s__CAG-1427 sp000435675	Eggerthella sp. CAG:298	4.95	100	2626	HumGut	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Anaerotardibacter	s__Anaerotardibacter sp000435675	HQ	krakentaxid3017970HumGut_17970_1.region001.gbk_region_1	Uncharacterised
GUT_GENOME254720	krakentaxid3029687HumGut_29687_51	1	0	16530	TRUE	lactobacillus_eps				kraken:taxid|3029687|HumGut_29687_51 GUT_GENOME254720_51	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	g__Lactobacillus	Lactobacillus equicursoris DSM 19284 = JCM 14600 = CIP 110162	3.79	98.2	4985	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus sp902491705	HQ	krakentaxid3029687HumGut_29687_51.region001.gbk_region_1	lactobacillus_eps
GCF_000758775.1_04_NF40_HMP1628v01_genomic	krakentaxid3029651HumGut_29651_1	1	70172	130328	FALSE	putative_wzy_dependent_NO_OPX				kraken:taxid|3029651|HumGut_29651_1 NZ_JRMU01000001.1 Actinomyces sp. S4-C9 contig01, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Gleimia;s__Gleimia europaea_A	s__Gleimia europaea_A	Actinomyces europaeus	0.710900473933649	99.5260663507109	4977	HumGut	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Actinomycetaceae	g__Gleimia	s__Gleimia europaea	HQ	krakentaxid3029651HumGut_29651_1.region001.gbk_region_1	Uncharacterised
GCF_002356415.1_ASM235641v1_genomic	krakentaxid3013931HumGut_13931_1	1	319012	344170	FALSE	lactobacillus_eps				kraken:taxid|3013931|HumGut_13931_1 NZ_AP018338.1 Streptococcus oralis subsp. tigurinus strain osk_001	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis_F	s__Streptococcus oralis_F	Streptococcus oralis subsp. tigurinus	0.249003984063745	99.867197875166	1869	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus oralis_F	HQ	krakentaxid3013931HumGut_13931_1.region001.gbk_region_1	lactobacillus_eps
GCF_002915335.1_ASM291533v1_genomic	krakentaxid3025457HumGut_25457_15	1	0	13802	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3025457|HumGut_25457_15 NZ_PQCS01000111.1 Clostridium sp. 3-3 scaffold111, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium butyricum	s__Clostridium butyricum	Clostridium butyricum	0.806451612903226	99.1935483870968	4289	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium butyricum	HQ	krakentaxid3025457HumGut_25457_15.region001.gbk_region_1	Uncharacterised
GCF_005281195.1_ASM528119v1_genomic	krakentaxid3021542HumGut_21542_25	1	16435	38104	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3021542|HumGut_21542_25 NZ_SZXN01000010.1 Citrobacter sp. wls613 contig31, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter gillenii	s__Citrobacter gillenii	Citrobacter werkmanii	0.530045351473923	96.1061507936508	3424	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter	s__Citrobacter gillenii	HQ	krakentaxid3021542HumGut_21542_25.region001.gbk_region_1	Uncharacterised
GCF_005281195.1_ASM528119v1_genomic	krakentaxid3021542HumGut_21542_27	1	7710	31903	TRUE	putative_wzy_dependent				kraken:taxid|3021542|HumGut_21542_27 NZ_SZXN01000008.1 Citrobacter sp. wls613 contig33, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter gillenii	s__Citrobacter gillenii	Citrobacter werkmanii	0.530045351473923	96.1061507936508	3424	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter	s__Citrobacter gillenii	HQ	krakentaxid3021542HumGut_21542_27.region001.gbk_region_1	Uncharacterised
GCF_005281195.1_ASM528119v1_genomic	krakentaxid3021542HumGut_21542_65	1	93647	124865	FALSE	colanic				kraken:taxid|3021542|HumGut_21542_65 NZ_SZXN01000041.1 Citrobacter sp. wls613 contig68, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter gillenii	s__Citrobacter gillenii	Citrobacter werkmanii	0.530045351473923	96.1061507936508	3424	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Citrobacter	s__Citrobacter gillenii	HQ	krakentaxid3021542HumGut_21542_65.region001.gbk_region_1	colanic
GCF_001074565.1_ASM107456v1_genomic	krakentaxid3014669HumGut_14669_12	1	113789	138443	FALSE	lactobacillus_eps				kraken:taxid|3014669|HumGut_14669_12 NZ_JUQX01000018.1 Streptococcus pseudopneumoniae strain 843_SPSE 172_205873_2671088, whole genome shotgun sequence	Wzx/Wzy	3	HQ	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pseudopneumoniae_J	s__Streptococcus pseudopneumoniae_J	Streptococcus pseudopneumoniae	0.464807436918991	99.5683930942895	2005	HumGut	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus pseudopneumoniae_J	HQ	krakentaxid3014669HumGut_14669_12.region001.gbk_region_1	lactobacillus_eps
GCF_900312975.1_PRJEB24953_genomic	krakentaxid3009683HumGut_9683_1	1	2060095	2080425	FALSE	pel-positive				kraken:taxid|3009683|HumGut_9683_1 NZ_LT990039.1 Massilistercora timonensis strain Marseille-P3756 chromosome contig00001	Synthase	2	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp900312975	s__Dorea sp900312975	Mordavella sp. Marseille-P3756	0	98.8304093567251	1216	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Massilistercora	s__Massilistercora timonensis	HQ	krakentaxid3009683HumGut_9683_1.region001.gbk_region_1	pel-positive
GUT_GENOME158561	krakentaxid3014418HumGut_14418_14	1	0	24054	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3014418|HumGut_14418_14 GUT_GENOME158561_14	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UMGS1384;s__UMGS1384 sp900551265	s__UMGS1384 sp900551265	uncultured Clostridiales bacterium	4.54	92.62	1954	HumGut	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__UMGS1384	g__Allobutyricicoccus	s__Allobutyricicoccus pentlandensis	HQ	krakentaxid3014418HumGut_14418_14.region001.gbk_region_1	Uncharacterised
GUT_GENOME001853	krakentaxid3013901HumGut_13901_3	1	0	36131	TRUE	putative_wzy_dependent				kraken:taxid|3013901|HumGut_13901_3 GUT_GENOME001853_3	Uncharacterised	1	HQ	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella sp003463825	s__Veillonella sp003463825	Veillonella sp. AM51-8BH	0	99.85	1866	HumGut	d__Bacteria	p__Bacillota_C	c__Negativicutes	o__Veillonellales	f__Veillonellaceae	g__Veillonella	s__Veillonella sp003463825	HQ	krakentaxid3013901HumGut_13901_3.region001.gbk_region_1	Uncharacterised
GUT_GENOME143098	krakentaxid3030186HumGut_30186_13	1	14668	58215	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3030186|HumGut_30186_13 GUT_GENOME143098_13	Uncharacterised	1	HQ	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;s__Campylobacter_A concisus_W	s__Campylobacter_A concisus_W	Campylobacter concisus	0.56	99.88	5083	HumGut	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter_A	s__Campylobacter_A concisus_W	HQ	krakentaxid3030186HumGut_30186_13.region001.gbk_region_1	Uncharacterised
GCF_001320655.1_ASM132065v1_genomic	krakentaxid3029237HumGut_29237_32	1	18290	44405	FALSE	alginate				kraken:taxid|3029237|HumGut_29237_32 NZ_BCBK01000032.1 Pseudomonas sp. NBRC 111134, whole genome shotgun sequence	Synthase	2	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_H	s__Pseudomonas_E putida_H	Pseudomonas putida	2.59083832325881	99.8848238482385	4908	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E putida_H	HQ	krakentaxid3029237HumGut_29237_32.region001.gbk_region_1	alginate
GCF_001320655.1_ASM132065v1_genomic	krakentaxid3029237HumGut_29237_49	1	23750	49148	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3029237|HumGut_29237_49 NZ_BCBK01000049.1 Pseudomonas sp. NBRC 111134, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_H	s__Pseudomonas_E putida_H	Pseudomonas putida	2.59083832325881	99.8848238482385	4908	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E putida_H	HQ	krakentaxid3029237HumGut_29237_49.region001.gbk_region_1	Uncharacterised
GCF_001320655.1_ASM132065v1_genomic	krakentaxid3029237HumGut_29237_102	1	0	45913	TRUE	putative_wzy_dependent_NO_OPX				kraken:taxid|3029237|HumGut_29237_102 NZ_BCBK01000102.1 Pseudomonas sp. NBRC 111134, whole genome shotgun sequence	Uncharacterised	1	HQ	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E putida_H	s__Pseudomonas_E putida_H	Pseudomonas putida	2.59083832325881	99.8848238482385	4908	HumGut	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E putida_H	HQ	krakentaxid3029237HumGut_29237_102.region001.gbk_region_1	Uncharacterised
