genome_id	record_id	region	start	end	contig_edge	product	KCB_hit	KCB_acc	KCB_%	record_desc	Category	n_Category	Domain	Phylum	Class	Order	Family	Genus	Species	shared_name
GCA_003583285.1_ASM358328v1_genomic	QWLU01000002.1	1	20855	48301	FALSE	Uncharacterised				QWLU01000002.1 Oceanobacillus picturae strain DMTMMB24 contig2_size396965, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales_D	f__Amphibacillaceae	g__Virgibacillus	s__Virgibacillus jordanicus	GCA_003583285.1_ASM358328v1_genomic_QWLU01000002.1.region001.gbk_region_1
GOMC.bin.14842	k63_1258585	1	0	13628	TRUE	Uncharacterised				k63_1258585	Uncharacterised	1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__UBA11858	g__B10-G9	s__	GOMC.bin.14842_k63_1258585.region001.gbk_region_1
GOMC.bin.3923	SRR8439171_k53_21672_1	1	3415	30919	TRUE	Uncharacterised				SRR8439171_k53_21672_1	Uncharacterised	1	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Sulfurimonadaceae	g__JACXUG01	s__JACXUG01 sp027066325	GOMC.bin.3923_SRR8439171_k53_21672_1.region001.gbk_region_1
GOMC.bin.12460	k63_110485	1	0	15864	TRUE	Uncharacterised				k63_110485	Uncharacterised	1	d__Bacteria	p__Cloacimonadota	c__Cloacimonadia	o__JGIOTU-2	f__JGIOTU-2	g__Celaenobacter	s__Celaenobacter sp011043895	GOMC.bin.12460_k63_110485.region001.gbk_region_1
GOMC.bin.12460	k63_66466	1	4316	27742	TRUE	Uncharacterised				k63_66466	Uncharacterised	1	d__Bacteria	p__Cloacimonadota	c__Cloacimonadia	o__JGIOTU-2	f__JGIOTU-2	g__Celaenobacter	s__Celaenobacter sp011043895	GOMC.bin.12460_k63_66466.region001.gbk_region_1
GCA_002237595.1_ASM223759v1_genomic	CP022529.1	1	526588	543939	FALSE	Uncharacterised				CP022529.1 Labrenzia sp. VG12 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Stappiaceae	g__Roseibium	s__Roseibium sp002237595	GCA_002237595.1_ASM223759v1_genomic_CP022529.1.region001.gbk_region_1
GCA_002237595.1_ASM223759v1_genomic	CP022529.1	2	4965852	4981842	FALSE	alginate-like				CP022529.1 Labrenzia sp. VG12 chromosome, complete genome	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Stappiaceae	g__Roseibium	s__Roseibium sp002237595	GCA_002237595.1_ASM223759v1_genomic_CP022529.1.region002.gbk_region_1
GCA_002237595.1_ASM223759v1_genomic	CP022529.1	3	5050986	5083907	FALSE	Uncharacterised				CP022529.1 Labrenzia sp. VG12 chromosome, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Stappiaceae	g__Roseibium	s__Roseibium sp002237595	GCA_002237595.1_ASM223759v1_genomic_CP022529.1.region003.gbk_region_1
GOMC.bin.7647	k63_10540414	1	0	6856	TRUE	Uncharacterised				k63_10540414	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__SM23-33	f__SM23-33	g__	s__	GOMC.bin.7647_k63_10540414.region001.gbk_region_1
GCA_009649675.1_ASM964967v1_genomic	WJPL01000003.1	1	730114	749429	FALSE	Uncharacterised				WJPL01000003.1 Alphaproteobacteria bacterium HT1-32 HT1-32_3, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales_A	f__HT1-32	g__HT1-32	s__HT1-32 sp009649675	GCA_009649675.1_ASM964967v1_genomic_WJPL01000003.1.region001.gbk_region_1
GOMC.bin.2049	SRR4453772_k53_377037_1	1	0	10620	TRUE	cellulose-generic				SRR4453772_k53_377037_1	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__UWMA-0217	f__UWMA-0217	g__HyVt-560	s__HyVt-560 sp011330835	GOMC.bin.2049_SRR4453772_k53_377037_1.region001.gbk_region_1
GOMC.bin.2049	SRR4453772_k53_869427_1	1	0	3856	TRUE	cellulose-like				SRR4453772_k53_869427_1	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__UWMA-0217	f__UWMA-0217	g__HyVt-560	s__HyVt-560 sp011330835	GOMC.bin.2049_SRR4453772_k53_869427_1.region001.gbk_region_1
GOMC.bin.3709	SRR8439019_k53_206213_1	1	29552	51380	FALSE	pel				SRR8439019_k53_206213_1	Synthase	2	d__Bacteria	p__Desulfobacterota	c__GWC2-55-46	o__GWC2-55-46	f__DRQE01	g__S146-62	s__S146-62 sp015492495	GOMC.bin.3709_SRR8439019_k53_206213_1.region001.gbk_region_1
GOMC.bin.3709	SRR8439019_k53_267294_1	1	0	23642	TRUE	Uncharacterised				SRR8439019_k53_267294_1	Uncharacterised	1	d__Bacteria	p__Desulfobacterota	c__GWC2-55-46	o__GWC2-55-46	f__DRQE01	g__S146-62	s__S146-62 sp015492495	GOMC.bin.3709_SRR8439019_k53_267294_1.region001.gbk_region_1
GCA_001444405.1_ASM144440v1_genomic	CP013187.1	1	445556	494650	FALSE	Uncharacterised				CP013187.1 Pseudoalteromonas phenolica strain KCTC 12086 chromosome I, complete sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas phenolica	GCA_001444405.1_ASM144440v1_genomic_CP013187.1.region001.gbk_region_1
GCA_001444405.1_ASM144440v1_genomic	CP013187.1	2	1853614	1899285	FALSE	Uncharacterised				CP013187.1 Pseudoalteromonas phenolica strain KCTC 12086 chromosome I, complete sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas phenolica	GCA_001444405.1_ASM144440v1_genomic_CP013187.1.region002.gbk_region_1
GOMC.bin.5302	k141_220280	1	0	13001	TRUE	cellulose-like				k141_220280	Synthase	2	d__Bacteria	p__Myxococcota	c__UBA796	o__UBA796	f__UBA2385	g__CAJWOS01	s__	GOMC.bin.5302_k141_220280.region001.gbk_region_1
GCA_000286935.2_ASM28693v2_genomic	AJYJ02000002.1	1	4997	32635	TRUE	Uncharacterised				AJYJ02000002.1 Aliivibrio logei 5S-186 5S-186_contig_1, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Aliivibrio	s__Aliivibrio salmonicida	GCA_000286935.2_ASM28693v2_genomic_AJYJ02000002.1.region001.gbk_region_1
GCA_000286935.2_ASM28693v2_genomic	AJYJ02000014.1	1	216955	241449	FALSE	cellulose-type-2				AJYJ02000014.1 Aliivibrio logei 5S-186 5S-186_contig_119, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Aliivibrio	s__Aliivibrio salmonicida	GCA_000286935.2_ASM28693v2_genomic_AJYJ02000014.1.region001.gbk_region_1
GCA_000286935.2_ASM28693v2_genomic	AJYJ02000108.1	1	31232	60651	FALSE	Uncharacterised				AJYJ02000108.1 Aliivibrio logei 5S-186 5S-186_contig_412, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Aliivibrio	s__Aliivibrio salmonicida	GCA_000286935.2_ASM28693v2_genomic_AJYJ02000108.1.region001.gbk_region_1
GCA_000286935.2_ASM28693v2_genomic	AJYJ02000143.1	1	0	32615	TRUE	Uncharacterised				AJYJ02000143.1 Aliivibrio logei 5S-186 5S-186_contig_94, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Vibrionaceae	g__Aliivibrio	s__Aliivibrio salmonicida	GCA_000286935.2_ASM28693v2_genomic_AJYJ02000143.1.region001.gbk_region_1
GOMC.bin.11428	k63_1763895	1	31028	48286	FALSE	Uncharacterised				k63_1763895	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__Bradyrhizobium sp003020075	GOMC.bin.11428_k63_1763895.region001.gbk_region_1
GOMC.bin.11428	k63_669536	1	2064	36793	TRUE	Uncharacterised				k63_669536	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__Bradyrhizobium sp003020075	GOMC.bin.11428_k63_669536.region001.gbk_region_1
GOMC.bin.11428	k63_1002012	1	76005	94088	FALSE	Uncharacterised				k63_1002012	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	s__Bradyrhizobium sp003020075	GOMC.bin.11428_k63_1002012.region001.gbk_region_1
GCA_005144745.1_ASM514474v1_genomic	SWKK01000022.1	1	0	27495	TRUE	Uncharacterised				SWKK01000022.1 Flavobacterium sp. ASW18X Scaffold13_1, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Croceivirga	s__Croceivirga sp005144745	GCA_005144745.1_ASM514474v1_genomic_SWKK01000022.1.region001.gbk_region_1
GCA_005144745.1_ASM514474v1_genomic	SWKK01000006.1	1	2788	36235	TRUE	Uncharacterised				SWKK01000006.1 Flavobacterium sp. ASW18X Scaffold2_3, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Croceivirga	s__Croceivirga sp005144745	GCA_005144745.1_ASM514474v1_genomic_SWKK01000006.1.region001.gbk_region_1
GOMC.bin.15394	k141_352085	1	67873	88966	FALSE	Uncharacterised				k141_352085	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Vicingaceae	g__GCA-002793235	s__	GOMC.bin.15394_k141_352085.region001.gbk_region_1
MARD_SAMN04488094_REFG_MMP04488094	MARD_MMP04488094_REFG-scaffold_28	1	155969	203823	TRUE	Uncharacterised				MARD_MMP04488094_REFG-scaffold_28	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Tropicimonas	s__Tropicimonas isoalkanivorans	MARD_SAMN04488094_REFG_MMP04488094_MARD_MMP04488094_REFG-scaffold_28.region001.gbk_region_1
GCA_001469965.1_ASM146996v1_genomic	LOPX01000006.1	1	28435	44218	FALSE	PNAG-pga				LOPX01000006.1 Halothiobacillus sp. XI15 contig_14, whole genome shotgun sequence	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Halothiobacillales	f__Halothiobacillaceae	g__Guyparkeria	s__Guyparkeria sp001641825	GCA_001469965.1_ASM146996v1_genomic_LOPX01000006.1.region001.gbk_region_1
GCA_002289565.1_ASM228956v1_genomic	NTFY01000003.1	1	120981	153563	FALSE	Uncharacterised				NTFY01000003.1 Rhodopirellula sp. SM50 Rhodopilula_apulia_SM50_contig_3, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Stieleria	s__Stieleria sp002289565	GCA_002289565.1_ASM228956v1_genomic_NTFY01000003.1.region001.gbk_region_1
GCA_002289565.1_ASM228956v1_genomic	NTFY01000037.1	1	27693	75202	FALSE	Uncharacterised				NTFY01000037.1 Rhodopirellula sp. SM50 Rhodopilula_apulia_SM50_contig_37, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Stieleria	s__Stieleria sp002289565	GCA_002289565.1_ASM228956v1_genomic_NTFY01000037.1.region001.gbk_region_1
GCA_002289565.1_ASM228956v1_genomic	NTFY01000061.1	1	121333	161916	FALSE	Uncharacterised				NTFY01000061.1 Rhodopirellula sp. SM50 Rhodopilula_apulia_SM50_contig_61, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Stieleria	s__Stieleria sp002289565	GCA_002289565.1_ASM228956v1_genomic_NTFY01000061.1.region001.gbk_region_1
GCA_002289565.1_ASM228956v1_genomic	NTFY01000078.1	1	16379	70996	TRUE	Uncharacterised				NTFY01000078.1 Rhodopirellula sp. SM50 Rhodopilula_apulia_SM50_contig_78, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Stieleria	s__Stieleria sp002289565	GCA_002289565.1_ASM228956v1_genomic_NTFY01000078.1.region001.gbk_region_1
GCA_002903165.1_ASM290316v1_genomic	PPSK01000007.1	1	82343	120824	FALSE	Uncharacterised				PPSK01000007.1 Pseudomonas oceani strain DSM 100277 contig00007, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Halopseudomonas	s__Halopseudomonas oceani	GCA_002903165.1_ASM290316v1_genomic_PPSK01000007.1.region001.gbk_region_1
GOMC.bin.9085	k63_646144	1	0	2568	TRUE	curdlan-like				k63_646144	Synthase	2	d__Bacteria	p__Cyanobacteriota	c__Cyanobacteriia	o__Cyanobacteriales	f__Microcystaceae	g__Microcystis	s__Microcystis panniformis_A	GOMC.bin.9085_k63_646144.region001.gbk_region_1
TARA_SAMEA4397174_METAG_LMPNIEMG	TARA_SAMEA4397174_METAG-scaffold_86	1	77678	143170	FALSE	zooglan				TARA_SAMEA4397174_METAG-scaffold_86	Wzx/Wzy	3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Halieaceae	g__Haliea	s__Haliea sp002416125	TARA_SAMEA4397174_METAG_LMPNIEMG_TARA_SAMEA4397174_METAG-scaffold_86.region001.gbk_region_1
GOMC.bin.10081	k63_125033	1	0	12618	TRUE	Uncharacterised				k63_125033	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Parvularculaceae	g__Parvularcula	s__Parvularcula sp937919225	GOMC.bin.10081_k63_125033.region001.gbk_region_1
GOMC.bin.12321	k63_16518	1	79310	92177	FALSE	pel-like				k63_16518	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__Pseudohongiella	s__	GOMC.bin.12321_k63_16518.region001.gbk_region_1
TARA_SAMEA2622801_METAG_OFCBHAIC	TARA_SAMEA2622801_METAG-scaffold_97	1	0	38053	TRUE	Uncharacterised				TARA_SAMEA2622801_METAG-scaffold_97	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Alcanivoracaceae	g__Alcanivorax	s__	TARA_SAMEA2622801_METAG_OFCBHAIC_TARA_SAMEA2622801_METAG-scaffold_97.region001.gbk_region_1
TARA_SAMEA2622801_METAG_OFCBHAIC	TARA_SAMEA2622801_METAG-scaffold_97	2	128305	150212	TRUE	pel				TARA_SAMEA2622801_METAG-scaffold_97	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Alcanivoracaceae	g__Alcanivorax	s__	TARA_SAMEA2622801_METAG_OFCBHAIC_TARA_SAMEA2622801_METAG-scaffold_97.region002.gbk_region_1
OceanDNA-b17388	OceanDNA-b17388_00005	1	76282	117063	TRUE	Uncharacterised				OceanDNA-b17388_00005 megahit:ERS492926_N0000232	Uncharacterised	1	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__UBA6960	g__UBA6934	s__UBA6934 sp002346625	OceanDNA-b17388_OceanDNA-b17388_00005.region001.gbk_region_1
GOMC.bin.9098	k63_195419	1	0	12254	TRUE	Uncharacterised				k63_195419	Uncharacterised	1	d__Bacteria	p__Myxococcota	c__Bradymonadia	o__Bradymonadales	f__Bradymonadaceae	g__CAJXPB01	s__	GOMC.bin.9098_k63_195419.region001.gbk_region_1
GCA_003858655.1_ASM385865v1_genomic	RQXV01000003.1	1	321413	382501	FALSE	Uncharacterised				RQXV01000003.1 Amphritea balenae strain JAMM 1525 NODE_3_length_412332_cov_56.490361, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Nitrincolaceae	g__Amphritea	s__Amphritea balenae	GCA_003858655.1_ASM385865v1_genomic_RQXV01000003.1.region001.gbk_region_1
GOMC.bin.15517	k63_4925462	1	0	57232	TRUE	Uncharacterised				k63_4925462	Uncharacterised	1	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Sandaracinaceae	g__MED-G138	s__	GOMC.bin.15517_k63_4925462.region001.gbk_region_1
OceanDNA-b12751	OceanDNA-b12751_00001	1	470803	503433	FALSE	Uncharacterised				OceanDNA-b12751_00001 megahit:SRS4179236_N0000002	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__NS11-12g	f__UBA9320	g__UBA9320	s__	OceanDNA-b12751_OceanDNA-b12751_00001.region001.gbk_region_1
GOMC.bin.2658	SRR6439370_k53_437058_1	1	0	26915	TRUE	Uncharacterised				SRR6439370_k53_437058_1	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__UBA6429	f__UBA6429	g__	s__	GOMC.bin.2658_SRR6439370_k53_437058_1.region001.gbk_region_1
OceanDNA-b16232	OceanDNA-b16232_00009	1	91654	123194	TRUE	Uncharacterised				OceanDNA-b16232_00009 megahit:SRS2350402_N0000033	Uncharacterised	1	d__Bacteria	p__Cyanobacteriota	c__Cyanobacteriia	o__Phormidesmiales	f__Phormidesmiaceae	g__Phormidesmis	s__	OceanDNA-b16232_OceanDNA-b16232_00009.region001.gbk_region_1
OceanDNA-b16232	OceanDNA-b16232_00010	1	51600	88458	FALSE	Uncharacterised				OceanDNA-b16232_00010 megahit:SRS2350402_N0000034	Uncharacterised	1	d__Bacteria	p__Cyanobacteriota	c__Cyanobacteriia	o__Phormidesmiales	f__Phormidesmiaceae	g__Phormidesmis	s__	OceanDNA-b16232_OceanDNA-b16232_00010.region001.gbk_region_1
OceanDNA-b16232	OceanDNA-b16232_00041	1	17926	43941	TRUE	Uncharacterised				OceanDNA-b16232_00041 megahit:SRS2350402_N0000243	Uncharacterised	1	d__Bacteria	p__Cyanobacteriota	c__Cyanobacteriia	o__Phormidesmiales	f__Phormidesmiaceae	g__Phormidesmis	s__	OceanDNA-b16232_OceanDNA-b16232_00041.region001.gbk_region_1
OceanDNA-b6831	OceanDNA-b6831_00006	1	38693	103644	FALSE	Uncharacterised				OceanDNA-b6831_00006 megahit:SRR6869395_N0000009	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__	OceanDNA-b6831_OceanDNA-b6831_00006.region001.gbk_region_1
GOMC.bin.11859	k63_111468	1	78211	127162	FALSE	Uncharacterised				k63_111468	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA1402	g__UBA8389	s__	GOMC.bin.11859_k63_111468.region001.gbk_region_1
GCA_001592945.1_ASM159294v1_genomic	LRPB01000023.1	1	57498	121877	FALSE	Uncharacterised				LRPB01000023.1 Roseivirga seohaensis strain SW-152 contig_3, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Roseivirga	s__Roseivirga seohaensis	GCA_001592945.1_ASM159294v1_genomic_LRPB01000023.1.region001.gbk_region_1
GCA_001592945.1_ASM159294v1_genomic	LRPB01000048.1	1	226181	283713	FALSE	Uncharacterised				LRPB01000048.1 Roseivirga seohaensis strain SW-152 contig_8, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Roseivirga	s__Roseivirga seohaensis	GCA_001592945.1_ASM159294v1_genomic_LRPB01000048.1.region001.gbk_region_1
MARD_SAMN02436132_REFG_MMP02436132	MARD_MMP02436132_REFG-scaffold_11	1	19318	66120	TRUE	Uncharacterised				MARD_MMP02436132_REFG-scaffold_11	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__DSM-6294	g__Bermanella	s__Bermanella marisrubri	MARD_SAMN02436132_REFG_MMP02436132_MARD_MMP02436132_REFG-scaffold_11.region001.gbk_region_1
GCA_007954275.1_ASM795427v1_genomic	VOLT01000001.1	1	321976	364215	FALSE	Uncharacterised				VOLT01000001.1 Colwellia demingiae strain ACAM 459 NODE_1_length_674444_cov_118.14, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Colwellia	s__Colwellia demingiae	GCA_007954275.1_ASM795427v1_genomic_VOLT01000001.1.region001.gbk_region_1
GCA_007954275.1_ASM795427v1_genomic	VOLT01000002.1	1	562585	623872	FALSE	Uncharacterised				VOLT01000002.1 Colwellia demingiae strain ACAM 459 NODE_2_length_662641_cov_149.411, whole genome shotgun sequence	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Colwellia	s__Colwellia demingiae	GCA_007954275.1_ASM795427v1_genomic_VOLT01000002.1.region001.gbk_region_1
GOMC.bin.5475	k141_126460	1	1502	31664	TRUE	Uncharacterised				k141_126460	Uncharacterised	1	d__Bacteria	p__Armatimonadota	c__Armatimonadia	o__Armatimonadales	f__Capsulimonadaceae	g__JANXMY01	s__	GOMC.bin.5475_k141_126460.region001.gbk_region_1
GOMC.bin.5475	k141_402862	1	42707	61141	TRUE	Uncharacterised				k141_402862	Uncharacterised	1	d__Bacteria	p__Armatimonadota	c__Armatimonadia	o__Armatimonadales	f__Capsulimonadaceae	g__JANXMY01	s__	GOMC.bin.5475_k141_402862.region001.gbk_region_1
GCA_001444425.1_ASM144442v1_genomic	CP013189.1	1	1900195	1942053	FALSE	Uncharacterised				CP013189.1 Pseudohongiella spirulinae strain KCTC 32221, complete genome	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudohongiellaceae	g__Pseudohongiella	s__Pseudohongiella spirulinae	GCA_001444425.1_ASM144442v1_genomic_CP013189.1.region001.gbk_region_1
TARA_SAMEA2621295_METAG_FNFFOFKI	TARA_SAMEA2621295_METAG-scaffold_622	1	7363	23826	TRUE	pel				TARA_SAMEA2621295_METAG-scaffold_622	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas salina_B	TARA_SAMEA2621295_METAG_FNFFOFKI_TARA_SAMEA2621295_METAG-scaffold_622.region001.gbk_region_1
TARA_SAMEA2621295_METAG_FNFFOFKI	TARA_SAMEA2621295_METAG-scaffold_1233	1	3040	16722	TRUE	cellulose-like				TARA_SAMEA2621295_METAG-scaffold_1233	Synthase	2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Halomonadaceae	g__Halomonas	s__Halomonas salina_B	TARA_SAMEA2621295_METAG_FNFFOFKI_TARA_SAMEA2621295_METAG-scaffold_1233.region001.gbk_region_1
OceanDNA-b23489	OceanDNA-b23489_00094	1	0	10435	TRUE	Uncharacterised				OceanDNA-b23489_00094 megahit:SRS1791671_N0007518	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__	s__	OceanDNA-b23489_OceanDNA-b23489_00094.region001.gbk_region_1
MARD_SAMN04999933_REFG_MMP04999933	MARD_MMP04999933_REFG-scaffold_6	1	98545	153129	FALSE	Uncharacterised				MARD_MMP04999933_REFG-scaffold_6	Uncharacterised	1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Pseudoalteromonas	s__Pseudoalteromonas luteoviolacea_C	MARD_SAMN04999933_REFG_MMP04999933_MARD_MMP04999933_REFG-scaffold_6.region001.gbk_region_1
MARD_SAMN05251087_REFG_MMP05251087	MARD_MMP05251087_REFG-scaffold_3	1	124976	167041	FALSE	Uncharacterised				MARD_MMP05251087_REFG-scaffold_3	Uncharacterised	1	d__Bacteria	p__Desulfobacterota	c__Dissulfuribacteria	o__Dissulfuribacterales	f__Dissulfuribacteraceae	g__Dissulfuribacter	s__Dissulfuribacter thermophilus	MARD_SAMN05251087_REFG_MMP05251087_MARD_MMP05251087_REFG-scaffold_3.region001.gbk_region_1
MARD_SAMN05251087_REFG_MMP05251087	MARD_MMP05251087_REFG-scaffold_4	1	80007	132321	FALSE	Uncharacterised				MARD_MMP05251087_REFG-scaffold_4	Uncharacterised	1	d__Bacteria	p__Desulfobacterota	c__Dissulfuribacteria	o__Dissulfuribacterales	f__Dissulfuribacteraceae	g__Dissulfuribacter	s__Dissulfuribacter thermophilus	MARD_SAMN05251087_REFG_MMP05251087_MARD_MMP05251087_REFG-scaffold_4.region001.gbk_region_1
MARD_SAMN05251087_REFG_MMP05251087	MARD_MMP05251087_REFG-scaffold_10	1	51979	99157	FALSE	Uncharacterised				MARD_MMP05251087_REFG-scaffold_10	Uncharacterised	1	d__Bacteria	p__Desulfobacterota	c__Dissulfuribacteria	o__Dissulfuribacterales	f__Dissulfuribacteraceae	g__Dissulfuribacter	s__Dissulfuribacter thermophilus	MARD_SAMN05251087_REFG_MMP05251087_MARD_MMP05251087_REFG-scaffold_10.region001.gbk_region_1
